,feature,feature_importances
11,renter_occupied_households,0.0759429154157868
31,renter_occupied_households_avg_5yr,0.07100006324577814
98,evictions_lag_tr,0.06692154521096666
103,evictions_avg_3yr_lag_tr,0.04496696045555584
97,eviction_filings_lag_tr,0.04214479528406876
100,eviction_filing_rate_lag_tr,0.04136033043855154
99,eviction_rate_lag_tr,0.034322732582626234
106,eviction_filings_avg_5yr_lag_tr,0.03422273877576948
107,evictions_avg_5yr_lag_tr,0.03355636520534985
102,eviction_filings_avg_3yr_lag_tr,0.031249152958170937
2,pct_renter_occupied,0.027158775793204356
109,eviction_filing_rate_avg_5yr_lag_tr,0.027002166016224138
105,eviction_filing_rate_avg_3yr_lag_tr,0.025364128167857252
32,pct_renter_occupied_avg_5yr,0.023147038283608822
104,eviction_rate_avg_3yr_lag_tr,0.018253338112430587
108,eviction_rate_avg_5yr_lag_tr,0.016886409358812093
17,population_avg_5yr,0.0142352294308115
64,pct_renter_occupied_tr,0.013893769461636625
4,pct_af_am,0.013694277650850765
0,population,0.012252741312801503
80,pct_renter_occupied_avg_5yr_tr,0.00917133630235701
24,pct_af_am_avg_5yr,0.008335788561423215
15,median_household_income,0.006711472765928559
56,pct_af_am_tr,0.0065086776553714065
3,pct_white,0.006480032554034766
23,pct_white_avg_5yr,0.0060571670763602085
79,renter_occupied_households_avg_5yr_tr,0.005838411253255491
63,renter_occupied_households_tr,0.005600040918008217
55,pct_white_tr,0.005099132467073909
72,pct_af_am_avg_5yr_tr,0.005033989951238485
18,poverty_rate_avg_5yr,0.004986289809064412
20,median_household_income_avg_5yr,0.004979381903701705
1,poverty_rate,0.004491074576531869
47,renter_occupied_households_pct_change_5yr,0.004441034207581572
65,population_avg_5yr_tr,0.004265889042466452
48,pct_renter_occupied_pct_change_5yr,0.004221312109539109
16,median_property_value,0.004183035917236776
71,pct_white_avg_5yr_tr,0.004010831175567047
21,median_property_value_avg_5yr,0.003997038388163396
49,population_tr,0.003971547413222322
101,conversion_rate_lag_tr,0.003948025590434077
95,renter_occupied_households_pct_change_5yr_tr,0.0038205586166331802
