,feature,feature_importances
22,evictions_lag,0.12181625337281707
31,evictions_avg_5yr_lag,0.10170162766123961
27,evictions_avg_3yr_lag,0.09052673218702481
21,eviction_filings_lag,0.08018015987602624
30,eviction_filings_avg_5yr_lag,0.06644237817911977
26,eviction_filings_avg_3yr_lag,0.047548484081154856
104,evictions_avg_3yr_lag_tr,0.03653891036372122
99,evictions_lag_tr,0.0290413438651914
32,eviction_rate_avg_5yr_lag,0.022344150331824242
108,evictions_avg_5yr_lag_tr,0.02110546952511802
98,eviction_filings_lag_tr,0.016918727173828287
33,eviction_filing_rate_avg_5yr_lag,0.016769109164305608
103,eviction_filings_avg_3yr_lag_tr,0.016701778282702993
107,eviction_filings_avg_5yr_lag_tr,0.015279600213881745
29,eviction_filing_rate_avg_3yr_lag,0.01027313085701535
24,eviction_filing_rate_lag,0.009595745098639382
23,eviction_rate_lag,0.008870966897516538
28,eviction_rate_avg_3yr_lag,0.0067169335974152635
105,eviction_rate_avg_3yr_lag_tr,0.006640772693590512
100,eviction_rate_lag_tr,0.006504496252635174
65,pct_renter_occupied_tr,0.005556465202500762
110,eviction_filing_rate_avg_5yr_lag_tr,0.005299497097645255
64,renter_occupied_households_tr,0.004978700053305356
102,conversion_rate_lag_tr,0.00492305056607109
101,eviction_filing_rate_lag_tr,0.004804362703449768
56,pct_white_tr,0.00475157790906253
25,conversion_rate_lag,0.004615069935413264
106,eviction_filing_rate_avg_3yr_lag_tr,0.004555690901681838
109,eviction_rate_avg_5yr_lag_tr,0.0044149380191641765
34,conversion_rate_avg_5yr_lag,0.00430930028644443
81,pct_renter_occupied_avg_5yr_tr,0.004307883077689557
111,conversion_rate_avg_5yr_lag_tr,0.00418635668147166
80,renter_occupied_households_avg_5yr_tr,0.004088646503221534
41,evictions_pct_change_3yr_lag,0.0038661587246598787
42,eviction_rate_pct_change_3yr_lag,0.0036365232523740466
43,eviction_filing_rate_pct_change_3yr_lag,0.003518236903058561
40,eviction_filings_pct_change_3yr_lag,0.003493550876288026
36,evictions_pct_change_1yr_lag,0.0032997150662430023
37,eviction_rate_pct_change_1yr_lag,0.0032702427092400795
38,eviction_filing_rate_pct_change_1yr_lag,0.003239264039152026
