,feature,feature_importances
70,evictions_lag_tr,0.12850684975336987
75,evictions_avg_3yr_lag_tr,0.0925136489764631
79,evictions_avg_5yr_lag_tr,0.061725923997321915
78,eviction_filings_avg_5yr_lag_tr,0.05255012502652559
69,eviction_filings_lag_tr,0.037851176822023685
74,eviction_filings_avg_3yr_lag_tr,0.035845807890130095
72,eviction_filing_rate_lag_tr,0.03501942294307291
71,eviction_rate_lag_tr,0.03404045803294376
81,eviction_filing_rate_avg_5yr_lag_tr,0.028799071416523537
80,eviction_rate_avg_5yr_lag_tr,0.02832210773510559
36,pct_renter_occupied_tr,0.022579453083482165
76,eviction_rate_avg_3yr_lag_tr,0.021419789215122394
52,pct_renter_occupied_avg_5yr_tr,0.02025653882115757
28,pct_af_am_tr,0.016666105022073174
44,pct_af_am_avg_5yr_tr,0.014132698531975322
77,eviction_filing_rate_avg_3yr_lag_tr,0.013031261873483906
35,renter_occupied_households_tr,0.012892693798740005
51,renter_occupied_households_avg_5yr_tr,0.01234748213284726
37,population_avg_5yr_tr,0.010480745858122037
24,median_household_income_tr,0.009394669773478782
40,median_household_income_avg_5yr_tr,0.009293712509759458
21,population_tr,0.00845267276089293
27,pct_white_tr,0.008220042940058963
67,renter_occupied_households_pct_change_5yr_tr,0.00647672752599006
43,pct_white_avg_5yr_tr,0.006421957596443544
73,conversion_rate_lag_tr,0.006040729087899287
41,median_property_value_avg_5yr_tr,0.005817690868770744
42,rent_burden_avg_5yr_tr,0.005674078444809241
53,population_pct_change_5yr_tr,0.005602343141850998
82,conversion_rate_avg_5yr_lag_tr,0.0055542061205560685
38,poverty_rate_avg_5yr_tr,0.005459550892803558
49,pct_multiple_avg_5yr_tr,0.005391631303074105
39,median_gross_rent_avg_5yr_tr,0.00537578701163764
25,median_property_value_tr,0.005190050530103436
22,poverty_rate_tr,0.005100094484862587
59,pct_white_pct_change_5yr_tr,0.004987119331099324
57,median_property_value_pct_change_5yr_tr,0.0049712490736485435
6,total_bldg_avg_5yr,0.004859735578080146
26,rent_burden_tr,0.004833525523318807
45,pct_hispanic_avg_5yr_tr,0.004824650410948606
88,eviction_filings_pct_change_3yr_lag_tr,0.004819902629827468
55,median_gross_rent_pct_change_5yr_tr,0.004796776333171705
56,median_household_income_pct_change_5yr_tr,0.004775824077275855
58,rent_burden_pct_change_5yr_tr,0.004763842075850813
47,pct_asian_avg_5yr_tr,0.004730719066008497
86,eviction_filing_rate_pct_change_1yr_lag_tr,0.004588708480044786
68,pct_renter_occupied_pct_change_5yr_tr,0.004517180637321189
23,median_gross_rent_tr,0.004515141502222202
60,pct_af_am_pct_change_5yr_tr,0.004511333166885027
89,evictions_pct_change_3yr_lag_tr,0.004486316020652134
83,eviction_filings_pct_change_1yr_lag_tr,0.004480511688840052
0,total_bldg,0.004443897969608399
91,eviction_filing_rate_pct_change_3yr_lag_tr,0.004442042314486636
90,eviction_rate_pct_change_3yr_lag_tr,0.004383614552136179
93,eviction_filings_pct_change_5yr_lag_tr,0.004361472561835652
87,conversion_rate_pct_change_1yr_lag_tr,0.004361306092322581
3,total_bldg_avg_3yr,0.004313605882510665
14,total_value_pct_change_3yr,0.004309973983775622
11,total_value_pct_change_1yr,0.004277809898884285
92,conversion_rate_pct_change_3yr_lag_tr,0.004202403912619611
54,poverty_rate_pct_change_5yr_tr,0.0041967965994888995
29,pct_hispanic_tr,0.004182460763735075
17,total_value_pct_change_5yr,0.004176806076092732
8,total_value_avg_5yr,0.004157702808951746
7,total_units_avg_5yr,0.004142765513283967
46,pct_am_ind_avg_5yr_tr,0.004139959765672908
85,eviction_rate_pct_change_1yr_lag_tr,0.004125903222682043
50,pct_other_avg_5yr_tr,0.004103879723320988
84,evictions_pct_change_1yr_lag_tr,0.004099125656957891
4,total_units_avg_3yr,0.0040144610458590505
5,total_value_avg_3yr,0.003994472843979632
97,conversion_rate_pct_change_5yr_lag_tr,0.003968727236091119
2,total_value,0.003935346285859633
61,pct_hispanic_pct_change_5yr_tr,0.003929119264654654
1,total_units,0.00392325413800596
33,pct_multiple_tr,0.0038789083172534604
94,evictions_pct_change_5yr_lag_tr,0.0037476031914564136
96,eviction_filing_rate_pct_change_5yr_lag_tr,0.0036970191056748063
95,eviction_rate_pct_change_5yr_lag_tr,0.0036768160738464024
65,pct_multiple_pct_change_5yr_tr,0.0034575429712075194
31,pct_asian_tr,0.0034535938604876495
63,pct_asian_pct_change_5yr_tr,0.003007490298461806
48,pct_nh_pi_avg_5yr_tr,0.002374575985072554
30,pct_am_ind_tr,0.002238138003838534
34,pct_other_tr,0.001916097492950301
62,pct_am_ind_pct_change_5yr_tr,0.0018896222106518257
66,pct_other_pct_change_5yr_tr,0.0017130655613691263
19,div_enc,0.0009556185231533484
64,pct_nh_pi_pct_change_5yr_tr,0.000927718617646324
32,pct_nh_pi_tr,0.000847733329479791
18,div_sa,0.0008385339222025939
20,urban,0.0007438416718116073
13,total_units_pct_change_3yr,0.0007255972765983651
16,total_units_pct_change_5yr,0.0005066141349385268
12,total_bldg_pct_change_3yr,0.00041444666120648524
15,total_bldg_pct_change_5yr,0.00039096343781580236
10,total_units_pct_change_1yr,0.0003415508437632491
9,total_bldg_pct_change_1yr,0.00016015887762710638
