,feature,feature_importances
59,evictions_avg_5yr_lag,0.1096174964366535
50,evictions_lag,0.09192729307758268
55,evictions_avg_3yr_lag,0.08487929515714704
58,eviction_filings_avg_5yr_lag,0.07044559781191444
49,eviction_filings_lag,0.06425524854359903
54,eviction_filings_avg_3yr_lag,0.043967783727288275
11,renter_occupied_households,0.02520265479529158
127,evictions_lag_tr,0.024572853551106933
57,eviction_filing_rate_avg_3yr_lag,0.021701354290401778
31,renter_occupied_households_avg_5yr,0.01847178868801698
126,eviction_filings_lag_tr,0.017744160506415203
52,eviction_filing_rate_lag,0.016999847280324464
135,eviction_filings_avg_5yr_lag_tr,0.016985733322507177
51,eviction_rate_lag,0.015483429852224118
60,eviction_rate_avg_5yr_lag,0.01500091064193895
132,evictions_avg_3yr_lag_tr,0.014297863223566304
136,evictions_avg_5yr_lag_tr,0.013054044237240284
131,eviction_filings_avg_3yr_lag_tr,0.012630753616747361
61,eviction_filing_rate_avg_5yr_lag,0.009844519058334703
128,eviction_rate_lag_tr,0.008034681539735349
56,eviction_rate_avg_3yr_lag,0.00792943695384485
109,pct_renter_occupied_avg_5yr_tr,0.007598669088042898
32,pct_renter_occupied_avg_5yr,0.006910658474805391
129,eviction_filing_rate_lag_tr,0.006494181269716016
134,eviction_filing_rate_avg_3yr_lag_tr,0.006308750347737962
133,eviction_rate_avg_3yr_lag_tr,0.006232598444719366
101,pct_af_am_avg_5yr_tr,0.004882188347984969
2,pct_renter_occupied,0.004546434554407955
53,conversion_rate_lag,0.004318449641131438
93,pct_renter_occupied_tr,0.004169103581838283
24,pct_af_am_avg_5yr,0.00412711937683213
130,conversion_rate_lag_tr,0.0037325686082849367
85,pct_af_am_tr,0.003465869171300034
69,evictions_pct_change_3yr_lag,0.003329404136984025
139,conversion_rate_avg_5yr_lag_tr,0.003252597466325085
3,pct_white,0.0032073493266555715
17,population_avg_5yr,0.0030864636315475
62,conversion_rate_avg_5yr_lag,0.003056190925945071
71,eviction_filing_rate_pct_change_3yr_lag,0.0030457988571472023
0,population,0.003013824555455927
4,pct_af_am,0.002969943638826861
68,eviction_filings_pct_change_3yr_lag,0.002858680436247776
18,poverty_rate_avg_5yr,0.0028414533792323416
15,median_household_income,0.002822292242171977
146,evictions_pct_change_3yr_lag_tr,0.0028088113982942175
138,eviction_filing_rate_avg_5yr_lag_tr,0.0028010663490965386
47,renter_occupied_households_pct_change_5yr,0.0027442545451158693
70,eviction_rate_pct_change_3yr_lag,0.00273622141071665
148,eviction_filing_rate_pct_change_3yr_lag_tr,0.002576014510639831
137,eviction_rate_avg_5yr_lag_tr,0.0025681582561734883
147,eviction_rate_pct_change_3yr_lag_tr,0.0025592705192363837
95,poverty_rate_avg_5yr_tr,0.0025527907263657294
23,pct_white_avg_5yr,0.002521102913995793
66,eviction_filing_rate_pct_change_1yr_lag,0.002509038315463845
64,evictions_pct_change_1yr_lag,0.0025055752820552835
65,eviction_rate_pct_change_1yr_lag,0.0024830908259493444
124,renter_occupied_households_pct_change_5yr_tr,0.0024677955867201872
84,pct_white_tr,0.002435297507351565
145,eviction_filings_pct_change_3yr_lag_tr,0.0024172273583818126
63,eviction_filings_pct_change_1yr_lag,0.0023473688099632556
98,median_property_value_avg_5yr_tr,0.0022239253333261027
111,poverty_rate_pct_change_5yr_tr,0.002172995896439675
140,eviction_filings_pct_change_1yr_lag_tr,0.0021704922118383264
96,median_gross_rent_avg_5yr_tr,0.002167161546718442
67,conversion_rate_pct_change_1yr_lag,0.0021635554908472163
92,renter_occupied_households_tr,0.0021587101082691067
20,median_household_income_avg_5yr,0.0021412331608221106
110,population_pct_change_5yr_tr,0.0021163952131026957
76,eviction_filing_rate_pct_change_5yr_lag,0.0020938060852125754
73,eviction_filings_pct_change_5yr_lag,0.002089957212827504
21,median_property_value_avg_5yr,0.0020842878929215615
144,conversion_rate_pct_change_1yr_lag_tr,0.002084201322839574
82,median_property_value_tr,0.002075828005222495
16,median_property_value,0.002075085972041876
149,conversion_rate_pct_change_3yr_lag_tr,0.0020746381898458896
106,pct_multiple_avg_5yr_tr,0.002065125830096857
114,median_property_value_pct_change_5yr_tr,0.002061442589513432
12,avg_hh_size,0.002052823335542074
150,eviction_filings_pct_change_5yr_lag_tr,0.002052590786684744
33,population_pct_change_5yr,0.0020478396724041953
142,eviction_rate_pct_change_1yr_lag_tr,0.002041665274756188
151,evictions_pct_change_5yr_lag_tr,0.0020334636239216107
108,renter_occupied_households_avg_5yr_tr,0.0020309319015297013
48,pct_renter_occupied_pct_change_5yr,0.0020158489455303808
143,eviction_filing_rate_pct_change_1yr_lag_tr,0.0020089425128247637
125,pct_renter_occupied_pct_change_5yr_tr,0.002003095289490636
74,evictions_pct_change_5yr_lag,0.0020015774805315816
29,pct_multiple_avg_5yr,0.001999356395793324
115,rent_burden_pct_change_5yr_tr,0.0019686219322791656
72,conversion_rate_pct_change_3yr_lag,0.0019681647530419804
97,median_household_income_avg_5yr_tr,0.001960540068271851
22,rent_burden_avg_5yr,0.0019566081199842017
37,median_property_value_pct_change_5yr,0.001954104161566578
116,pct_white_pct_change_5yr_tr,0.001945814607424313
36,median_household_income_pct_change_5yr,0.00193982681356828
80,median_gross_rent_tr,0.001934739737440312
94,population_avg_5yr_tr,0.0019311595879238212
141,evictions_pct_change_1yr_lag_tr,0.001927581299843822
75,eviction_rate_pct_change_5yr_lag,0.0019229864584909065
112,median_gross_rent_pct_change_5yr_tr,0.00192293148713318
25,pct_hispanic_avg_5yr,0.0019142257028675464
99,rent_burden_avg_5yr_tr,0.0019137409915860207
102,pct_hispanic_avg_5yr_tr,0.0019124398253576108
14,median_gross_rent,0.0019086206037614926
19,median_gross_rent_avg_5yr,0.0019019561397392866
117,pct_af_am_pct_change_5yr_tr,0.0019017701759813663
113,median_household_income_pct_change_5yr_tr,0.0018911522705896196
79,poverty_rate_tr,0.0018824838285052851
152,eviction_rate_pct_change_5yr_lag_tr,0.0018767479077035501
153,eviction_filing_rate_pct_change_5yr_lag_tr,0.00187670986662833
38,rent_burden_pct_change_5yr,0.0018740904926135876
81,median_household_income_tr,0.00187281841211349
78,population_tr,0.0018689099862374114
35,median_gross_rent_pct_change_5yr,0.001852212223168754
39,pct_white_pct_change_5yr,0.0018484542202284278
83,rent_burden_tr,0.0018458082681873371
100,pct_white_avg_5yr_tr,0.0018434054607764563
13,rent_burden,0.0018399869430755908
77,conversion_rate_pct_change_5yr_lag,0.0018375666797986517
118,pct_hispanic_pct_change_5yr_tr,0.0018308973279335327
154,conversion_rate_pct_change_5yr_lag_tr,0.0018176379850868166
103,pct_am_ind_avg_5yr_tr,0.001767302199766065
104,pct_asian_avg_5yr_tr,0.0017589120076307297
1,poverty_rate,0.0017561489631087582
34,poverty_rate_pct_change_5yr,0.0017318025576435034
40,pct_af_am_pct_change_5yr,0.00171116486935348
90,pct_multiple_tr,0.0016878118426375999
86,pct_hispanic_tr,0.0016569919138391786
27,pct_asian_avg_5yr,0.0015994536332967395
107,pct_other_avg_5yr_tr,0.0015880003699774426
122,pct_multiple_pct_change_5yr_tr,0.0015592588794367459
26,pct_am_ind_avg_5yr,0.0015460480991669493
5,pct_hispanic,0.0014509668363968998
41,pct_hispanic_pct_change_5yr,0.001383096333126786
88,pct_asian_tr,0.0013241401616749845
9,pct_multiple,0.001322104874342819
30,pct_other_avg_5yr,0.001300525230982846
120,pct_asian_pct_change_5yr_tr,0.0012489686102914932
45,pct_multiple_pct_change_5yr,0.0011019296163752212
7,pct_asian,0.0010619139786017912
105,pct_nh_pi_avg_5yr_tr,0.0009983892810787529
43,pct_asian_pct_change_5yr,0.000982488921446841
87,pct_am_ind_tr,0.0009619074467226564
91,pct_other_tr,0.0008610489097796328
119,pct_am_ind_pct_change_5yr_tr,0.00077409225237472
6,pct_am_ind,0.0007591746576854643
28,pct_nh_pi_avg_5yr,0.0007516792796356911
123,pct_other_pct_change_5yr_tr,0.0007274487311632777
42,pct_am_ind_pct_change_5yr,0.0006424657719562312
10,pct_other,0.0006322939173516943
46,pct_other_pct_change_5yr,0.0005897832734677402
89,pct_nh_pi_tr,0.0004409017627588816
121,pct_nh_pi_pct_change_5yr_tr,0.00040349361270302644
44,pct_nh_pi_pct_change_5yr,0.00033468535302740563
8,pct_nh_pi,0.0002814941006532716
