,feature,feature_importances
49,evictions_lag_tr,0.12672753567338796
58,evictions_avg_5yr_lag_tr,0.0814766639850726
54,evictions_avg_3yr_lag_tr,0.08133665596357177
57,eviction_filings_avg_5yr_lag_tr,0.06615602428003174
48,eviction_filings_lag_tr,0.06192186726725878
50,eviction_rate_lag_tr,0.03676468287645193
51,eviction_filing_rate_lag_tr,0.028912920081411175
53,eviction_filings_avg_3yr_lag_tr,0.028845624587314815
15,pct_renter_occupied_tr,0.024891503086905943
60,eviction_filing_rate_avg_5yr_lag_tr,0.02410996665194404
56,eviction_filing_rate_avg_3yr_lag_tr,0.02328089176600333
55,eviction_rate_avg_3yr_lag_tr,0.019267125324452638
31,pct_renter_occupied_avg_5yr_tr,0.018587154336475894
59,eviction_rate_avg_5yr_lag_tr,0.01779871477880989
23,pct_af_am_avg_5yr_tr,0.01228793960270882
30,renter_occupied_households_avg_5yr_tr,0.012238488424353487
14,renter_occupied_households_tr,0.011936067145307044
16,population_avg_5yr_tr,0.011840904165276217
7,pct_af_am_tr,0.010787932117360479
0,population_tr,0.009561836450229268
19,median_household_income_avg_5yr_tr,0.009098138951332508
6,pct_white_tr,0.00860787506369611
22,pct_white_avg_5yr_tr,0.008146366753407379
46,renter_occupied_households_pct_change_5yr_tr,0.007831620968580063
3,median_household_income_tr,0.00748918322786448
32,population_pct_change_5yr_tr,0.006716028144859573
52,conversion_rate_lag_tr,0.00671247662589702
17,poverty_rate_avg_5yr_tr,0.006633634914690347
21,rent_burden_avg_5yr_tr,0.006594094654723404
20,median_property_value_avg_5yr_tr,0.006370827427796977
61,conversion_rate_avg_5yr_lag_tr,0.00619275038022439
38,pct_white_pct_change_5yr_tr,0.006167580810737296
4,median_property_value_tr,0.006123613427624126
18,median_gross_rent_avg_5yr_tr,0.006086916781487221
36,median_property_value_pct_change_5yr_tr,0.005910493745608436
1,poverty_rate_tr,0.005833804738164512
24,pct_hispanic_avg_5yr_tr,0.005631575404570776
26,pct_asian_avg_5yr_tr,0.005620664803038794
28,pct_multiple_avg_5yr_tr,0.005454876317839094
34,median_gross_rent_pct_change_5yr_tr,0.005453547215969894
37,rent_burden_pct_change_5yr_tr,0.005446001843260178
68,evictions_pct_change_3yr_lag_tr,0.005420889741202729
67,eviction_filings_pct_change_3yr_lag_tr,0.005399703455958419
35,median_household_income_pct_change_5yr_tr,0.005391652253036702
69,eviction_rate_pct_change_3yr_lag_tr,0.0053060250350582625
70,eviction_filing_rate_pct_change_3yr_lag_tr,0.005304853589647291
47,pct_renter_occupied_pct_change_5yr_tr,0.005197264202747648
66,conversion_rate_pct_change_1yr_lag_tr,0.005140199859786266
2,median_gross_rent_tr,0.005125470390773071
5,rent_burden_tr,0.005097227139265141
62,eviction_filings_pct_change_1yr_lag_tr,0.005078150403476488
39,pct_af_am_pct_change_5yr_tr,0.005066938149977076
63,evictions_pct_change_1yr_lag_tr,0.004994236044792277
33,poverty_rate_pct_change_5yr_tr,0.004963471409654188
71,conversion_rate_pct_change_3yr_lag_tr,0.0049386807992196835
8,pct_hispanic_tr,0.004892678348341863
72,eviction_filings_pct_change_5yr_lag_tr,0.004843682218966316
65,eviction_filing_rate_pct_change_1yr_lag_tr,0.004778541578732039
76,conversion_rate_pct_change_5yr_lag_tr,0.0047525083302988195
25,pct_am_ind_avg_5yr_tr,0.004712740454914165
29,pct_other_avg_5yr_tr,0.0046563669076691684
64,eviction_rate_pct_change_1yr_lag_tr,0.004650979936884975
40,pct_hispanic_pct_change_5yr_tr,0.004578269810775113
12,pct_multiple_tr,0.004492533031192305
74,eviction_rate_pct_change_5yr_lag_tr,0.004302303184114842
75,eviction_filing_rate_pct_change_5yr_lag_tr,0.004252065939375646
73,evictions_pct_change_5yr_lag_tr,0.004250989326968074
44,pct_multiple_pct_change_5yr_tr,0.0040636880125489985
10,pct_asian_tr,0.004022081433102534
42,pct_asian_pct_change_5yr_tr,0.003495791755181292
27,pct_nh_pi_avg_5yr_tr,0.0028281681698087624
9,pct_am_ind_tr,0.002509864234423948
13,pct_other_tr,0.002330144836419732
41,pct_am_ind_pct_change_5yr_tr,0.0022837752729856207
45,pct_other_pct_change_5yr_tr,0.0019511846483398487
43,pct_nh_pi_pct_change_5yr_tr,0.0010759372506119152
11,pct_nh_pi_tr,0.0009983720780484602
