,feature,feature_importances
31,renter_occupied_households_avg_5yr,0.09611957084541305
11,renter_occupied_households,0.08648938565243224
24,pct_af_am_avg_5yr,0.07284950997340113
4,pct_af_am,0.06408188032953373
32,pct_renter_occupied_avg_5yr,0.0499905398796549
2,pct_renter_occupied,0.04219220937811288
21,median_property_value_avg_5yr,0.03349301168741708
17,population_avg_5yr,0.02992648327181853
20,median_household_income_avg_5yr,0.028580606895497795
0,population,0.02848171746393997
16,median_property_value,0.026043708782560307
23,pct_white_avg_5yr,0.025535547420302458
25,pct_hispanic_avg_5yr,0.02242620438769605
3,pct_white,0.021923906024508766
15,median_household_income,0.0214234754098946
47,renter_occupied_households_pct_change_5yr,0.020945475050952966
5,pct_hispanic,0.019155847621751
18,poverty_rate_avg_5yr,0.018614351909559047
19,median_gross_rent_avg_5yr,0.01627765897534731
27,pct_asian_avg_5yr,0.01606696157636955
22,rent_burden_avg_5yr,0.014752910936943637
40,pct_af_am_pct_change_5yr,0.01443263041786154
29,pct_multiple_avg_5yr,0.01388839941979122
12,avg_hh_size,0.013656602091534981
14,median_gross_rent,0.013430970214112749
1,poverty_rate,0.013155504871597265
33,population_pct_change_5yr,0.012663470250142224
48,pct_renter_occupied_pct_change_5yr,0.012188663582691321
36,median_household_income_pct_change_5yr,0.01183317081994363
35,median_gross_rent_pct_change_5yr,0.011489608634406132
37,median_property_value_pct_change_5yr,0.011440281174637707
38,rent_burden_pct_change_5yr,0.011099407911854714
13,rent_burden,0.01076543010082752
34,poverty_rate_pct_change_5yr,0.010203016813716685
26,pct_am_ind_avg_5yr,0.010196389577582218
39,pct_white_pct_change_5yr,0.010194661611504055
41,pct_hispanic_pct_change_5yr,0.009249032643912598
30,pct_other_avg_5yr,0.009161066444857507
7,pct_asian,0.00898177266639379
9,pct_multiple,0.0067632261824428766
43,pct_asian_pct_change_5yr,0.006650143826502582
45,pct_multiple_pct_change_5yr,0.005107430682249752
28,pct_nh_pi_avg_5yr,0.004273659744689823
46,pct_other_pct_change_5yr,0.003185195221650606
10,pct_other,0.0031191994475591057
6,pct_am_ind,0.0028257448311649947
42,pct_am_ind_pct_change_5yr,0.0025854121905573017
44,pct_nh_pi_pct_change_5yr,0.001300287411136018
8,pct_nh_pi,0.0007886577415720686
