,feature,feature_importances
5,eviction_filings_avg_3yr_lag,0.1823002036065468
9,eviction_filings_avg_5yr_lag,0.17213594684874356
0,eviction_filings_lag,0.1188856262590606
1,evictions_lag,0.06954197492978004
10,evictions_avg_5yr_lag,0.05162054309000685
6,evictions_avg_3yr_lag,0.046477667981436
19,eviction_filings_pct_change_3yr_lag,0.026659047215186
24,eviction_filings_pct_change_5yr_lag,0.025351526354463534
14,eviction_filings_pct_change_1yr_lag,0.025246121297066403
3,eviction_filing_rate_lag,0.023426516422349872
2,eviction_rate_lag,0.02335907061541756
4,conversion_rate_lag,0.02284944939347457
13,conversion_rate_avg_5yr_lag,0.01703855529856512
18,conversion_rate_pct_change_1yr_lag,0.01602543652493676
8,eviction_filing_rate_avg_3yr_lag,0.01542490660179891
7,eviction_rate_avg_3yr_lag,0.015319941377059727
11,eviction_rate_avg_5yr_lag,0.01474176525344755
12,eviction_filing_rate_avg_5yr_lag,0.014656919848694184
17,eviction_filing_rate_pct_change_1yr_lag,0.014116016612112505
16,eviction_rate_pct_change_1yr_lag,0.013949986199796675
23,conversion_rate_pct_change_3yr_lag,0.013788778671463988
22,eviction_filing_rate_pct_change_3yr_lag,0.012329009241853452
21,eviction_rate_pct_change_3yr_lag,0.011787229986656702
27,eviction_filing_rate_pct_change_5yr_lag,0.00969677341136802
28,conversion_rate_pct_change_5yr_lag,0.009517311046569004
15,evictions_pct_change_1yr_lag,0.009423256559004597
20,evictions_pct_change_3yr_lag,0.009348778434087424
26,eviction_rate_pct_change_5yr_lag,0.008235011345519523
25,evictions_pct_change_5yr_lag,0.0067466295735340645
