,feature,feature_importances
30,eviction_filings_avg_5yr_lag,0.11077082440159426
26,eviction_filings_avg_3yr_lag,0.09550451769993334
21,eviction_filings_lag,0.0954944534638821
22,evictions_lag,0.056081483598350766
27,evictions_avg_3yr_lag,0.03264078532563037
31,evictions_avg_5yr_lag,0.029410811431974198
98,eviction_filings_lag_tr,0.029346622815503022
107,eviction_filings_avg_5yr_lag_tr,0.02307929060508622
103,eviction_filings_avg_3yr_lag_tr,0.0213081834814119
99,evictions_lag_tr,0.020836953452927666
73,pct_af_am_avg_5yr_tr,0.013252906960122386
57,pct_af_am_tr,0.012696293090563407
104,evictions_avg_3yr_lag_tr,0.010474490362665036
81,pct_renter_occupied_avg_5yr_tr,0.009935308425491715
69,median_household_income_avg_5yr_tr,0.009930311883832754
108,evictions_avg_5yr_lag_tr,0.009622634047190728
53,median_household_income_tr,0.009057843424060505
72,pct_white_avg_5yr_tr,0.009055573558641795
65,pct_renter_occupied_tr,0.00889513831272395
24,eviction_filing_rate_lag,0.008681885597851153
40,eviction_filings_pct_change_3yr_lag,0.00854445225630369
35,eviction_filings_pct_change_1yr_lag,0.007765324683336306
67,poverty_rate_avg_5yr_tr,0.007670739258507218
100,eviction_rate_lag_tr,0.007151370928100102
25,conversion_rate_lag,0.007087489494772768
23,eviction_rate_lag,0.006967073602573917
101,eviction_filing_rate_lag_tr,0.006524086406683787
45,eviction_filings_pct_change_5yr_lag,0.006379457876097162
56,pct_white_tr,0.006245888597288937
96,renter_occupied_households_pct_change_5yr_tr,0.006192147910542951
80,renter_occupied_households_avg_5yr_tr,0.0061895628989495025
66,population_avg_5yr_tr,0.005995606310016416
70,median_property_value_avg_5yr_tr,0.005937623864949255
74,pct_hispanic_avg_5yr_tr,0.005907607980236701
117,eviction_filings_pct_change_3yr_lag_tr,0.005887687818281925
64,renter_occupied_households_tr,0.005409675416294822
68,median_gross_rent_avg_5yr_tr,0.005392747665487113
112,eviction_filings_pct_change_1yr_lag_tr,0.005383961120179902
122,eviction_filings_pct_change_5yr_lag_tr,0.005373592947493884
54,median_property_value_tr,0.005205043953211802
