,feature,feature_importances
18,poverty_rate_avg_5yr,0.040697762295969026
21,median_property_value_avg_5yr,0.040010874265709824
31,renter_occupied_households_avg_5yr,0.039285421455310575
32,pct_renter_occupied_avg_5yr,0.038276621249788985
19,median_gross_rent_avg_5yr,0.03806887548854092
20,median_household_income_avg_5yr,0.03744533991460664
47,renter_occupied_households_pct_change_5yr,0.03654799154584011
11,renter_occupied_households,0.036299933147855984
17,population_avg_5yr,0.03545908964334055
23,pct_white_avg_5yr,0.03458650833028496
29,pct_multiple_avg_5yr,0.03403231144701581
22,rent_burden_avg_5yr,0.033774236695297805
24,pct_af_am_avg_5yr,0.033310610964359964
25,pct_hispanic_avg_5yr,0.03302049943560912
27,pct_asian_avg_5yr,0.027807989410444225
37,median_property_value_pct_change_5yr,0.022431176325423383
26,pct_am_ind_avg_5yr,0.021316600604934666
34,poverty_rate_pct_change_5yr,0.01986699775563526
2,pct_renter_occupied,0.018573496332114695
15,median_household_income,0.01822248924468832
36,median_household_income_pct_change_5yr,0.0181440510723301
16,median_property_value,0.018136492297283095
33,population_pct_change_5yr,0.01807721665184451
30,pct_other_avg_5yr,0.018075241250468537
12,avg_hh_size,0.017778568823812107
0,population,0.017597811379395686
48,pct_renter_occupied_pct_change_5yr,0.017334641928166195
35,median_gross_rent_pct_change_5yr,0.01693446191939592
39,pct_white_pct_change_5yr,0.016022117865639392
14,median_gross_rent,0.01579117248605185
38,rent_burden_pct_change_5yr,0.015760926603467097
3,pct_white,0.01560162854919408
1,poverty_rate,0.015010456338270202
41,pct_hispanic_pct_change_5yr,0.014692400106820274
5,pct_hispanic,0.013976212809329891
4,pct_af_am,0.013912606867118277
13,rent_burden,0.013879234729717232
40,pct_af_am_pct_change_5yr,0.013334714156437827
43,pct_asian_pct_change_5yr,0.011081384038186386
7,pct_asian,0.010558703337085822
9,pct_multiple,0.009924554132192561
45,pct_multiple_pct_change_5yr,0.009418539410113861
28,pct_nh_pi_avg_5yr,0.00782562495589915
42,pct_am_ind_pct_change_5yr,0.0058652090800599185
46,pct_other_pct_change_5yr,0.005041434406361418
10,pct_other,0.004176480145052186
6,pct_am_ind,0.0035866110733106366
44,pct_nh_pi_pct_change_5yr,0.0023701858629690477
8,pct_nh_pi,0.0010564921712559923
