,feature,feature_importances
30,eviction_filings_avg_5yr_lag,0.1623501918981204
21,eviction_filings_lag,0.14328892872446028
26,eviction_filings_avg_3yr_lag,0.14002314816866718
27,evictions_avg_3yr_lag,0.07068031063481162
22,evictions_lag,0.06200395531901941
31,evictions_avg_5yr_lag,0.04247066989977236
24,eviction_filing_rate_lag,0.026231721730502425
40,eviction_filings_pct_change_3yr_lag,0.02502313810868718
23,eviction_rate_lag,0.02477797547612206
45,eviction_filings_pct_change_5yr_lag,0.023856193846493415
25,conversion_rate_lag,0.02339626544430979
35,eviction_filings_pct_change_1yr_lag,0.02266841437281772
29,eviction_filing_rate_avg_3yr_lag,0.015929298605833777
34,conversion_rate_avg_5yr_lag,0.015881064735217727
32,eviction_rate_avg_5yr_lag,0.015818133157549694
28,eviction_rate_avg_3yr_lag,0.015628452375355973
39,conversion_rate_pct_change_1yr_lag,0.014210322083513695
37,eviction_rate_pct_change_1yr_lag,0.014171377190010883
33,eviction_filing_rate_avg_5yr_lag,0.013564950271680436
38,eviction_filing_rate_pct_change_1yr_lag,0.012862976171153128
42,eviction_rate_pct_change_3yr_lag,0.012407636091704302
44,conversion_rate_pct_change_3yr_lag,0.010789564064943403
43,eviction_filing_rate_pct_change_3yr_lag,0.010545856609828954
36,evictions_pct_change_1yr_lag,0.009116731203892664
41,evictions_pct_change_3yr_lag,0.008417975009225545
49,conversion_rate_pct_change_5yr_lag,0.007446645580430062
46,evictions_pct_change_5yr_lag,0.007207536933941374
47,eviction_rate_pct_change_5yr_lag,0.007128621736723066
48,eviction_filing_rate_pct_change_5yr_lag,0.007125227327433548
5,total_value_avg_3yr,0.003640814812123837
4,total_units_avg_3yr,0.003516398886854671
1,total_units,0.0033748680455213315
6,total_bldg_avg_5yr,0.003360535584850012
3,total_bldg_avg_3yr,0.0033182735726309852
2,total_value,0.0027954612961011566
8,total_value_avg_5yr,0.002684383451693796
7,total_units_avg_5yr,0.002626872078760123
0,total_bldg,0.002523951629152517
14,total_value_pct_change_3yr,0.002179374151081154
11,total_value_pct_change_1yr,0.002157761191568761
17,total_value_pct_change_5yr,0.0017653137969240165
16,total_units_pct_change_5yr,0.0005123164691504092
13,total_units_pct_change_3yr,0.00027688585295318556
15,total_bldg_pct_change_5yr,0.0002435064084119948
20,urban,0.0
10,total_units_pct_change_1yr,0.0
12,total_bldg_pct_change_3yr,0.0
18,div_sa,0.0
19,div_enc,0.0
9,total_bldg_pct_change_1yr,0.0
