,feature,feature_importances
9,eviction_filings_avg_5yr_lag,0.19935669838951214
0,eviction_filings_lag,0.1857581835092366
5,eviction_filings_avg_3yr_lag,0.1538634536405496
1,evictions_lag,0.11475502231320509
6,evictions_avg_3yr_lag,0.06347882035005448
10,evictions_avg_5yr_lag,0.06008312617864655
4,conversion_rate_lag,0.021566242337888623
3,eviction_filing_rate_lag,0.020046600622116908
2,eviction_rate_lag,0.016084978650229377
19,eviction_filings_pct_change_3yr_lag,0.01274276082708201
8,eviction_filing_rate_avg_3yr_lag,0.012678944268730764
24,eviction_filings_pct_change_5yr_lag,0.01132308547366337
14,eviction_filings_pct_change_1yr_lag,0.011248275158432654
7,eviction_rate_avg_3yr_lag,0.009158027171601723
18,conversion_rate_pct_change_1yr_lag,0.00878676534486447
13,conversion_rate_avg_5yr_lag,0.008449724719257335
11,eviction_rate_avg_5yr_lag,0.008219528135235927
12,eviction_filing_rate_avg_5yr_lag,0.008175692988768428
22,eviction_filing_rate_pct_change_3yr_lag,0.007747378551384908
26,eviction_rate_pct_change_5yr_lag,0.007593123409504787
23,conversion_rate_pct_change_3yr_lag,0.007400094876975501
21,eviction_rate_pct_change_3yr_lag,0.007356900409583822
16,eviction_rate_pct_change_1yr_lag,0.007304350191771602
20,evictions_pct_change_3yr_lag,0.007149279894375794
17,eviction_filing_rate_pct_change_1yr_lag,0.006801246974721476
25,evictions_pct_change_5yr_lag,0.0059048021199430015
27,eviction_filing_rate_pct_change_5yr_lag,0.005887022078891191
15,evictions_pct_change_1yr_lag,0.005572032386891888
28,conversion_rate_pct_change_5yr_lag,0.005507839026880095
