,feature,feature_importances
31,renter_occupied_households_avg_5yr,0.08709330642253693
11,renter_occupied_households,0.07588489517860307
24,pct_af_am_avg_5yr,0.07171386706715065
4,pct_af_am,0.0548417774903654
32,pct_renter_occupied_avg_5yr,0.048642389321385246
2,pct_renter_occupied,0.04001669887990678
17,population_avg_5yr,0.030996606722963525
21,median_property_value_avg_5yr,0.029277991392457094
20,median_household_income_avg_5yr,0.028909738266447948
15,median_household_income,0.02838997955770247
16,median_property_value,0.026618039253040716
23,pct_white_avg_5yr,0.026055322817592107
0,population,0.025723364266502003
25,pct_hispanic_avg_5yr,0.0233529236370754
18,poverty_rate_avg_5yr,0.02164209182545656
3,pct_white,0.02056892850621996
47,renter_occupied_households_pct_change_5yr,0.020544590688643453
22,rent_burden_avg_5yr,0.01579491021337618
5,pct_hispanic,0.015477182525777908
27,pct_asian_avg_5yr,0.014591541313935384
1,poverty_rate,0.014308641101286792
19,median_gross_rent_avg_5yr,0.014040001841861998
12,avg_hh_size,0.013677402761560178
40,pct_af_am_pct_change_5yr,0.013257423721456474
14,median_gross_rent,0.01293057329558594
48,pct_renter_occupied_pct_change_5yr,0.012857210669663293
29,pct_multiple_avg_5yr,0.012455102766609123
33,population_pct_change_5yr,0.011979802580379338
39,pct_white_pct_change_5yr,0.011237140393233171
36,median_household_income_pct_change_5yr,0.011219285365617537
35,median_gross_rent_pct_change_5yr,0.010743679550432365
13,rent_burden,0.010678326506791534
37,median_property_value_pct_change_5yr,0.010621583064610468
38,rent_burden_pct_change_5yr,0.010411798815776202
34,poverty_rate_pct_change_5yr,0.009817373811634965
26,pct_am_ind_avg_5yr,0.009181682842653369
41,pct_hispanic_pct_change_5yr,0.009129673582946005
7,pct_asian,0.008791030833516258
30,pct_other_avg_5yr,0.008504096586042793
9,pct_multiple,0.006828832412678632
43,pct_asian_pct_change_5yr,0.006286124909195747
45,pct_multiple_pct_change_5yr,0.004846573048888661
28,pct_nh_pi_avg_5yr,0.004103711423211274
51,total_value,0.0036731853633247004
49,total_bldg,0.0036281762981636044
63,total_value_pct_change_3yr,0.0036024228846279534
66,total_value_pct_change_5yr,0.003579968247487101
56,total_units_avg_5yr,0.003449972350015254
50,total_units,0.0033775697431411237
60,total_value_pct_change_1yr,0.003314309472909194
55,total_bldg_avg_5yr,0.003299706482210445
57,total_value_avg_5yr,0.003242304209268387
53,total_units_avg_3yr,0.003188613995409632
52,total_bldg_avg_3yr,0.003180109139050828
54,total_value_avg_3yr,0.003136201469593843
6,pct_am_ind,0.0030584671959584266
10,pct_other,0.0028653879740797024
46,pct_other_pct_change_5yr,0.002849416197305055
42,pct_am_ind_pct_change_5yr,0.002548099852080663
44,pct_nh_pi_pct_change_5yr,0.0013751165405114084
65,total_units_pct_change_5yr,0.0008555531326230152
8,pct_nh_pi,0.0008252491545799085
62,total_units_pct_change_3yr,0.00048629746316832255
64,total_bldg_pct_change_5yr,0.00042065560172038725
68,div_enc,0.0
67,div_sa,0.0
59,total_units_pct_change_1yr,0.0
61,total_bldg_pct_change_3yr,0.0
58,total_bldg_pct_change_1yr,0.0
69,urban,0.0
