,feature,feature_importances
11,renter_occupied_households,0.05525069230124388
31,renter_occupied_households_avg_5yr,0.05094304293251515
34,poverty_rate_pct_change_5yr,0.04360304504461655
18,poverty_rate_avg_5yr,0.041279471570389886
32,pct_renter_occupied_avg_5yr,0.04126125797450055
21,median_property_value_avg_5yr,0.038890410906612695
20,median_household_income_avg_5yr,0.03396939039455778
19,median_gross_rent_avg_5yr,0.03307955666057544
2,pct_renter_occupied,0.031202994463527554
37,median_property_value_pct_change_5yr,0.03076968176148489
24,pct_af_am_avg_5yr,0.030507595089466433
47,renter_occupied_households_pct_change_5yr,0.028900770891641277
17,population_avg_5yr,0.028171150320110333
23,pct_white_avg_5yr,0.0280241546014196
15,median_household_income,0.026685847200712005
22,rent_burden_avg_5yr,0.02474775872049362
29,pct_multiple_avg_5yr,0.023646355683650574
25,pct_hispanic_avg_5yr,0.022176445112837263
26,pct_am_ind_avg_5yr,0.021676218243595544
35,median_gross_rent_pct_change_5yr,0.02127175984905775
1,poverty_rate,0.02099142248855681
3,pct_white,0.020744455634077705
16,median_property_value,0.019221810770684432
0,population,0.018054831628577007
27,pct_asian_avg_5yr,0.01792129725991253
4,pct_af_am,0.017030556592620393
12,avg_hh_size,0.016091126201501004
36,median_household_income_pct_change_5yr,0.015378243204402835
48,pct_renter_occupied_pct_change_5yr,0.014982491972322756
33,population_pct_change_5yr,0.014793363706896559
14,median_gross_rent,0.014631062097740864
38,rent_burden_pct_change_5yr,0.01417658014449235
30,pct_other_avg_5yr,0.013718784665906503
13,rent_burden,0.01361311507216155
39,pct_white_pct_change_5yr,0.013585390230253453
41,pct_hispanic_pct_change_5yr,0.011547367576819173
5,pct_hispanic,0.010708952433231788
40,pct_af_am_pct_change_5yr,0.009595081346886946
42,pct_am_ind_pct_change_5yr,0.009087920551277478
45,pct_multiple_pct_change_5yr,0.008970347964700675
7,pct_asian,0.008906807881126666
9,pct_multiple,0.008595252652802969
43,pct_asian_pct_change_5yr,0.008567103295973412
28,pct_nh_pi_avg_5yr,0.0065228553291695225
10,pct_other,0.004383622234105627
46,pct_other_pct_change_5yr,0.004226966811183208
6,pct_am_ind,0.0035197287329196613
44,pct_nh_pi_pct_change_5yr,0.0030185952525484338
8,pct_nh_pi,0.0013572665441388715
