,feature,feature_importances
5,eviction_filings_avg_3yr_lag,0.18208614555652883
9,eviction_filings_avg_5yr_lag,0.1303861075711164
0,eviction_filings_lag,0.10877012692867083
6,evictions_avg_3yr_lag,0.06176363311137644
1,evictions_lag,0.0549721854646141
10,evictions_avg_5yr_lag,0.03689211000070692
3,eviction_filing_rate_lag,0.0324646597910279
19,eviction_filings_pct_change_3yr_lag,0.03209006790357758
24,eviction_filings_pct_change_5yr_lag,0.03189056368954631
14,eviction_filings_pct_change_1yr_lag,0.029614071179999448
2,eviction_rate_lag,0.02605057391304177
4,conversion_rate_lag,0.022068617675647325
13,conversion_rate_avg_5yr_lag,0.02060132284757443
7,eviction_rate_avg_3yr_lag,0.019289645296281722
8,eviction_filing_rate_avg_3yr_lag,0.01853828189620186
18,conversion_rate_pct_change_1yr_lag,0.018246618625651054
11,eviction_rate_avg_5yr_lag,0.017705448167487745
16,eviction_rate_pct_change_1yr_lag,0.016892474438545226
12,eviction_filing_rate_avg_5yr_lag,0.01663975491440733
17,eviction_filing_rate_pct_change_1yr_lag,0.016074869321516572
21,eviction_rate_pct_change_3yr_lag,0.015023296430009105
23,conversion_rate_pct_change_3yr_lag,0.01491359059360737
22,eviction_filing_rate_pct_change_3yr_lag,0.014197615844495677
28,conversion_rate_pct_change_5yr_lag,0.011444312375891075
15,evictions_pct_change_1yr_lag,0.011294642667305434
27,eviction_filing_rate_pct_change_5yr_lag,0.011107604160316913
26,eviction_rate_pct_change_5yr_lag,0.010375644693199262
20,evictions_pct_change_3yr_lag,0.010312252956158058
25,evictions_pct_change_5yr_lag,0.008293761985497375
