,feature,feature_importances
11,renter_occupied_households,0.06768179041097248
31,renter_occupied_households_avg_5yr,0.05289538329222567
32,pct_renter_occupied_avg_5yr,0.04105200392448704
21,median_property_value_avg_5yr,0.04064472812196301
18,poverty_rate_avg_5yr,0.04041315975431724
34,poverty_rate_pct_change_5yr,0.03914979411512675
37,median_property_value_pct_change_5yr,0.03389051618405562
19,median_gross_rent_avg_5yr,0.03255481651885205
20,median_household_income_avg_5yr,0.03159672656162151
15,median_household_income,0.029555549806865478
24,pct_af_am_avg_5yr,0.028284745606634104
47,renter_occupied_households_pct_change_5yr,0.028190378910315683
23,pct_white_avg_5yr,0.027359724350034056
17,population_avg_5yr,0.02730946889425491
22,rent_burden_avg_5yr,0.026848883149495305
29,pct_multiple_avg_5yr,0.02648422815179837
2,pct_renter_occupied,0.02621926737572032
26,pct_am_ind_avg_5yr,0.02354983134991155
1,poverty_rate,0.022529804700160087
25,pct_hispanic_avg_5yr,0.022267325086063695
35,median_gross_rent_pct_change_5yr,0.018843386333284685
16,median_property_value,0.018840639720130073
27,pct_asian_avg_5yr,0.01832237765205668
0,population,0.018069992127105777
3,pct_white,0.017688521004283583
36,median_household_income_pct_change_5yr,0.017550362816809172
12,avg_hh_size,0.015752400731566144
33,population_pct_change_5yr,0.015162971391721618
4,pct_af_am,0.01498141007962366
14,median_gross_rent,0.014549823534416256
48,pct_renter_occupied_pct_change_5yr,0.013693515071677759
30,pct_other_avg_5yr,0.013520429372223072
39,pct_white_pct_change_5yr,0.0130683229699831
13,rent_burden,0.012786332010169155
42,pct_am_ind_pct_change_5yr,0.012158423618054455
38,rent_burden_pct_change_5yr,0.01195997384890568
41,pct_hispanic_pct_change_5yr,0.011050597019312786
5,pct_hispanic,0.010673814250446383
40,pct_af_am_pct_change_5yr,0.00996195538970461
7,pct_asian,0.00842241356310679
43,pct_asian_pct_change_5yr,0.008196516170750134
9,pct_multiple,0.008022716523548195
45,pct_multiple_pct_change_5yr,0.007055248701603995
28,pct_nh_pi_avg_5yr,0.005976555702793008
46,pct_other_pct_change_5yr,0.00421137710608086
10,pct_other,0.0039534598550634925
6,pct_am_ind,0.0035113737668281924
44,pct_nh_pi_pct_change_5yr,0.0024002218037720213
8,pct_nh_pi,0.0011367416001037698
