,feature,feature_importances
69,eviction_filings_lag_tr,0.0840179804388955
74,eviction_filings_avg_3yr_lag_tr,0.06810437508548936
78,eviction_filings_avg_5yr_lag_tr,0.059729963923850174
70,evictions_lag_tr,0.03875439567839983
28,pct_af_am_tr,0.03764739376232675
36,pct_renter_occupied_tr,0.03416264006174988
44,pct_af_am_avg_5yr_tr,0.03019822940775748
52,pct_renter_occupied_avg_5yr_tr,0.030187295133493514
24,median_household_income_tr,0.02364333215922852
75,evictions_avg_3yr_lag_tr,0.02309875199618962
51,renter_occupied_households_avg_5yr_tr,0.019404876758357347
40,median_household_income_avg_5yr_tr,0.016581500677843756
43,pct_white_avg_5yr_tr,0.016496505215779528
37,population_avg_5yr_tr,0.01624340693303678
38,poverty_rate_avg_5yr_tr,0.015348530446869766
71,eviction_rate_lag_tr,0.015250655649033837
27,pct_white_tr,0.01517604228118652
79,evictions_avg_5yr_lag_tr,0.014419345135191178
35,renter_occupied_households_tr,0.013787881232330147
21,population_tr,0.013220819107209798
72,eviction_filing_rate_lag_tr,0.01321098293529366
67,renter_occupied_households_pct_change_5yr_tr,0.012941988992248634
45,pct_hispanic_avg_5yr_tr,0.011491868880835898
77,eviction_filing_rate_avg_3yr_lag_tr,0.011285414382860121
41,median_property_value_avg_5yr_tr,0.011261093490011965
47,pct_asian_avg_5yr_tr,0.01040876996987774
39,median_gross_rent_avg_5yr_tr,0.009517231334559279
25,median_property_value_tr,0.009492836798518159
42,rent_burden_avg_5yr_tr,0.009290074361318502
93,eviction_filings_pct_change_5yr_lag_tr,0.00916761548396398
23,median_gross_rent_tr,0.009146731196647806
76,eviction_rate_avg_3yr_lag_tr,0.009064910722733115
53,population_pct_change_5yr_tr,0.00877613847145118
88,eviction_filings_pct_change_3yr_lag_tr,0.008596393775092578
49,pct_multiple_avg_5yr_tr,0.008554840392706703
81,eviction_filing_rate_avg_5yr_lag_tr,0.008216249018336489
83,eviction_filings_pct_change_1yr_lag_tr,0.008185435802016852
22,poverty_rate_tr,0.008131364026345853
29,pct_hispanic_tr,0.008021258298754405
80,eviction_rate_avg_5yr_lag_tr,0.0077459215575464355
68,pct_renter_occupied_pct_change_5yr_tr,0.007715715287564135
56,median_household_income_pct_change_5yr_tr,0.007564003824130305
60,pct_af_am_pct_change_5yr_tr,0.007465031289639113
73,conversion_rate_lag_tr,0.007413783194054447
57,median_property_value_pct_change_5yr_tr,0.007299559910550389
87,conversion_rate_pct_change_1yr_lag_tr,0.007020968134970057
55,median_gross_rent_pct_change_5yr_tr,0.007020966464999121
58,rent_burden_pct_change_5yr_tr,0.006981111827458113
59,pct_white_pct_change_5yr_tr,0.006911282633216411
61,pct_hispanic_pct_change_5yr_tr,0.006704026679747812
82,conversion_rate_avg_5yr_lag_tr,0.006638870549499634
31,pct_asian_tr,0.006629946135620096
54,poverty_rate_pct_change_5yr_tr,0.006484888841158287
26,rent_burden_tr,0.006448804209277558
46,pct_am_ind_avg_5yr_tr,0.006433725277744137
50,pct_other_avg_5yr_tr,0.0063842686325108556
85,eviction_rate_pct_change_1yr_lag_tr,0.006329144743115525
86,eviction_filing_rate_pct_change_1yr_lag_tr,0.0059950230017340265
92,conversion_rate_pct_change_3yr_lag_tr,0.005436084188002141
90,eviction_rate_pct_change_3yr_lag_tr,0.005410915166056121
84,evictions_pct_change_1yr_lag_tr,0.005401118851474163
33,pct_multiple_tr,0.005285572655762959
91,eviction_filing_rate_pct_change_3yr_lag_tr,0.004832381433918284
89,evictions_pct_change_3yr_lag_tr,0.004803177506909994
65,pct_multiple_pct_change_5yr_tr,0.004769757193668165
63,pct_asian_pct_change_5yr_tr,0.004585621624256719
94,evictions_pct_change_5yr_lag_tr,0.004434070369603736
97,conversion_rate_pct_change_5yr_lag_tr,0.0043406367369948655
96,eviction_filing_rate_pct_change_5yr_lag_tr,0.0043043502699657
95,eviction_rate_pct_change_5yr_lag_tr,0.004183762140367767
48,pct_nh_pi_avg_5yr_tr,0.003411991943114397
66,pct_other_pct_change_5yr_tr,0.002660492957727907
34,pct_other_tr,0.00258530176123945
30,pct_am_ind_tr,0.002427801743132294
0,total_bldg,0.002394023509450111
4,total_units_avg_3yr,0.002173715392088337
62,pct_am_ind_pct_change_5yr_tr,0.002164938316085832
14,total_value_pct_change_3yr,0.002147860370720128
5,total_value_avg_3yr,0.002091974181433268
8,total_value_avg_5yr,0.002056586810944697
17,total_value_pct_change_5yr,0.0020505864361220704
7,total_units_avg_5yr,0.001998054549254172
3,total_bldg_avg_3yr,0.0019528690796287876
1,total_units,0.0019296004675439882
11,total_value_pct_change_1yr,0.0018615195467956709
2,total_value,0.0018575277318450345
6,total_bldg_avg_5yr,0.001757764637738449
64,pct_nh_pi_pct_change_5yr_tr,0.001157168325828551
32,pct_nh_pi_tr,0.0009456715349266332
16,total_units_pct_change_5yr,0.0005089012443355216
15,total_bldg_pct_change_5yr,0.00032887074987333155
13,total_units_pct_change_3yr,0.0003271689608621224
9,total_bldg_pct_change_1yr,0.0
20,urban,0.0
12,total_bldg_pct_change_3yr,0.0
18,div_sa,0.0
19,div_enc,0.0
10,total_units_pct_change_1yr,0.0
