,feature,feature_importances
11,renter_occupied_households,0.09844606427149621
31,renter_occupied_households_avg_5yr,0.08656854177063923
24,pct_af_am_avg_5yr,0.07310214745311322
4,pct_af_am,0.06911485929708934
2,pct_renter_occupied,0.04083420879661419
32,pct_renter_occupied_avg_5yr,0.03948777649705439
21,median_property_value_avg_5yr,0.03248130975635133
17,population_avg_5yr,0.03055876058064337
15,median_household_income,0.028372408317663002
0,population,0.028208970913187484
16,median_property_value,0.028197527019112472
20,median_household_income_avg_5yr,0.02559035281206682
23,pct_white_avg_5yr,0.0244066887161121
25,pct_hispanic_avg_5yr,0.022683842378928284
47,renter_occupied_households_pct_change_5yr,0.02266648470295003
18,poverty_rate_avg_5yr,0.022283490605679225
3,pct_white,0.02012512996822853
5,pct_hispanic,0.017117387747385873
19,median_gross_rent_avg_5yr,0.01570148811829185
27,pct_asian_avg_5yr,0.01568046239047394
22,rent_burden_avg_5yr,0.015613878214676337
12,avg_hh_size,0.013932667051538452
29,pct_multiple_avg_5yr,0.013616223234687799
14,median_gross_rent,0.013365709513521989
33,population_pct_change_5yr,0.012779998778065247
1,poverty_rate,0.012760098379038994
48,pct_renter_occupied_pct_change_5yr,0.012651447089587906
40,pct_af_am_pct_change_5yr,0.012407211320421592
37,median_property_value_pct_change_5yr,0.01169758007525351
35,median_gross_rent_pct_change_5yr,0.011636941033663764
36,median_household_income_pct_change_5yr,0.011582447766047362
38,rent_burden_pct_change_5yr,0.011343099911223837
13,rent_burden,0.010643760835170952
39,pct_white_pct_change_5yr,0.009981121563998278
34,poverty_rate_pct_change_5yr,0.009920897053976769
26,pct_am_ind_avg_5yr,0.00982303380747015
41,pct_hispanic_pct_change_5yr,0.00954606798277627
30,pct_other_avg_5yr,0.009232655588658255
7,pct_asian,0.008993964878318137
9,pct_multiple,0.0069195123730432465
43,pct_asian_pct_change_5yr,0.006416018052241301
45,pct_multiple_pct_change_5yr,0.005228636934388761
28,pct_nh_pi_avg_5yr,0.004428071752356323
46,pct_other_pct_change_5yr,0.003098827219684452
6,pct_am_ind,0.0029685576894560024
10,pct_other,0.002831268149763568
42,pct_am_ind_pct_change_5yr,0.0026527902181421835
44,pct_nh_pi_pct_change_5yr,0.0015530374561698054
8,pct_nh_pi,0.0007465739635778865
