,feature,feature_importances
11,renter_occupied_households,0.06155241845021102
31,renter_occupied_households_avg_5yr,0.052631869730030055
118,eviction_filings_lag_tr,0.04253650847387418
127,eviction_filings_avg_5yr_lag_tr,0.036995777421528514
123,eviction_filings_avg_3yr_lag_tr,0.0346866206147021
24,pct_af_am_avg_5yr,0.02976411748688289
119,evictions_lag_tr,0.024792541272213232
2,pct_renter_occupied,0.02251958729873633
4,pct_af_am,0.02060857184413486
17,population_avg_5yr,0.020026665887488925
32,pct_renter_occupied_avg_5yr,0.01964749733701521
77,pct_af_am_tr,0.019263437872076173
0,population,0.018951704964910915
93,pct_af_am_avg_5yr_tr,0.018442211749858134
15,median_household_income,0.017479500891245104
121,eviction_filing_rate_lag_tr,0.014949263889652606
101,pct_renter_occupied_avg_5yr_tr,0.014351523574735047
85,pct_renter_occupied_tr,0.014070906611694321
124,evictions_avg_3yr_lag_tr,0.01365790957715591
20,median_household_income_avg_5yr,0.013261325109284468
128,evictions_avg_5yr_lag_tr,0.01229789214838574
120,eviction_rate_lag_tr,0.012261893117371652
18,poverty_rate_avg_5yr,0.009791955688258327
73,median_household_income_tr,0.009671163681793023
21,median_property_value_avg_5yr,0.009221752971546437
47,renter_occupied_households_pct_change_5yr,0.008931948571556858
84,renter_occupied_households_tr,0.008030164264404064
23,pct_white_avg_5yr,0.007908915578883567
89,median_household_income_avg_5yr_tr,0.007866941136708569
90,median_property_value_avg_5yr_tr,0.007845578913037336
125,eviction_rate_avg_3yr_lag_tr,0.007739677317988794
16,median_property_value,0.007190197015963029
130,eviction_filing_rate_avg_5yr_lag_tr,0.007067845570074769
25,pct_hispanic_avg_5yr,0.006997991395810307
100,renter_occupied_households_avg_5yr_tr,0.0068361952642808374
86,population_avg_5yr_tr,0.006775031944169494
76,pct_white_tr,0.00659525021114553
116,renter_occupied_households_pct_change_5yr_tr,0.006390564843459945
3,pct_white,0.006387511854053234
92,pct_white_avg_5yr_tr,0.006384556428954424
126,eviction_filing_rate_avg_3yr_lag_tr,0.006370270472497166
87,poverty_rate_avg_5yr_tr,0.006301048701002133
129,eviction_rate_avg_5yr_lag_tr,0.006099334773749287
22,rent_burden_avg_5yr,0.006073079490743931
12,avg_hh_size,0.0060016286353894175
33,population_pct_change_5yr,0.005983603722100073
48,pct_renter_occupied_pct_change_5yr,0.00574709917744325
1,poverty_rate,0.005617106836773277
29,pct_multiple_avg_5yr,0.0055306650384129245
19,median_gross_rent_avg_5yr,0.005400694788961629
94,pct_hispanic_avg_5yr_tr,0.005331710887600514
14,median_gross_rent,0.0052907703894317605
74,median_property_value_tr,0.0052177031850434465
27,pct_asian_avg_5yr,0.0052114950690446945
91,rent_burden_avg_5yr_tr,0.005158621603390683
70,population_tr,0.005126304925340795
36,median_household_income_pct_change_5yr,0.005069481811360129
40,pct_af_am_pct_change_5yr,0.0049769137503340045
88,median_gross_rent_avg_5yr_tr,0.004880156076451034
35,median_gross_rent_pct_change_5yr,0.004839175553091771
132,eviction_filings_pct_change_1yr_lag_tr,0.004728057870142155
137,eviction_filings_pct_change_3yr_lag_tr,0.0046986608850156245
38,rent_burden_pct_change_5yr,0.004644391045078391
142,eviction_filings_pct_change_5yr_lag_tr,0.0046102703187807905
96,pct_asian_avg_5yr_tr,0.004606154443812606
37,median_property_value_pct_change_5yr,0.004566266247010331
5,pct_hispanic,0.0045331217420701425
