,feature,feature_importances
9,eviction_filings_avg_5yr_lag,0.14764042939762934
5,eviction_filings_avg_3yr_lag,0.14209318044840302
0,eviction_filings_lag,0.12487290936487483
1,evictions_lag,0.06015616369671721
6,evictions_avg_3yr_lag,0.051816117511731645
10,evictions_avg_5yr_lag,0.039133656384769976
19,eviction_filings_pct_change_3yr_lag,0.03262691812691886
24,eviction_filings_pct_change_5yr_lag,0.03182108641496814
14,eviction_filings_pct_change_1yr_lag,0.030253810007773864
2,eviction_rate_lag,0.027775610412549608
3,eviction_filing_rate_lag,0.027446884508851417
4,conversion_rate_lag,0.024019443975279827
13,conversion_rate_avg_5yr_lag,0.02060653443943456
8,eviction_filing_rate_avg_3yr_lag,0.020121164078082458
12,eviction_filing_rate_avg_5yr_lag,0.019158197480851513
11,eviction_rate_avg_5yr_lag,0.018564304058494553
7,eviction_rate_avg_3yr_lag,0.017814612483908577
18,conversion_rate_pct_change_1yr_lag,0.017720971297145945
16,eviction_rate_pct_change_1yr_lag,0.017277049649956043
17,eviction_filing_rate_pct_change_1yr_lag,0.0168712865072186
21,eviction_rate_pct_change_3yr_lag,0.01572805495796485
23,conversion_rate_pct_change_3yr_lag,0.01503906278625997
22,eviction_filing_rate_pct_change_3yr_lag,0.014048150965750027
15,evictions_pct_change_1yr_lag,0.01241958137332883
26,eviction_rate_pct_change_5yr_lag,0.012098142322391552
27,eviction_filing_rate_pct_change_5yr_lag,0.01142729192006507
28,conversion_rate_pct_change_5yr_lag,0.010940275776052838
20,evictions_pct_change_3yr_lag,0.010807750402460656
25,evictions_pct_change_5yr_lag,0.009701359250166141
