,feature,feature_importances
9,eviction_filings_avg_5yr_lag,0.21465559669719664
5,eviction_filings_avg_3yr_lag,0.1922284586519614
0,eviction_filings_lag,0.156464278673487
1,evictions_lag,0.09291199115667352
10,evictions_avg_5yr_lag,0.06947672473526179
6,evictions_avg_3yr_lag,0.06788452827573228
2,eviction_rate_lag,0.01650304353214241
3,eviction_filing_rate_lag,0.015880551961712744
4,conversion_rate_lag,0.014848854708528807
19,eviction_filings_pct_change_3yr_lag,0.012885069673451134
14,eviction_filings_pct_change_1yr_lag,0.01156868715925355
24,eviction_filings_pct_change_5yr_lag,0.011242984755694132
12,eviction_filing_rate_avg_5yr_lag,0.010478743374451316
7,eviction_rate_avg_3yr_lag,0.009323515173114189
18,conversion_rate_pct_change_1yr_lag,0.00863282215969301
13,conversion_rate_avg_5yr_lag,0.008562199032671983
11,eviction_rate_avg_5yr_lag,0.008106220220501082
8,eviction_filing_rate_avg_3yr_lag,0.007969666332169141
22,eviction_filing_rate_pct_change_3yr_lag,0.007949919731718616
21,eviction_rate_pct_change_3yr_lag,0.007821788101723834
23,conversion_rate_pct_change_3yr_lag,0.007100246109300808
16,eviction_rate_pct_change_1yr_lag,0.007071654461768082
17,eviction_filing_rate_pct_change_1yr_lag,0.0069850646819111205
28,conversion_rate_pct_change_5yr_lag,0.006623543094039726
25,evictions_pct_change_5yr_lag,0.005858126838104647
20,evictions_pct_change_3yr_lag,0.005496127422847955
26,eviction_rate_pct_change_5yr_lag,0.005400554708832077
27,eviction_filing_rate_pct_change_5yr_lag,0.005378681775413536
15,evictions_pct_change_1yr_lag,0.004690356800643494
