,feature,feature_importances
5,eviction_filings_avg_3yr_lag,0.2159600118541248
0,eviction_filings_lag,0.19060106420228656
9,eviction_filings_avg_5yr_lag,0.17291728643613916
1,evictions_lag,0.12168533746567112
6,evictions_avg_3yr_lag,0.055091803470848966
10,evictions_avg_5yr_lag,0.029971911463054602
3,eviction_filing_rate_lag,0.020481682054883293
19,eviction_filings_pct_change_3yr_lag,0.01434038502629133
24,eviction_filings_pct_change_5yr_lag,0.013456525475072421
4,conversion_rate_lag,0.01322913688804934
14,eviction_filings_pct_change_1yr_lag,0.01292503414674507
2,eviction_rate_lag,0.012223125154995922
11,eviction_rate_avg_5yr_lag,0.011330924965176204
12,eviction_filing_rate_avg_5yr_lag,0.010673573347373512
13,conversion_rate_avg_5yr_lag,0.009935176082865222
17,eviction_filing_rate_pct_change_1yr_lag,0.008673996314786225
16,eviction_rate_pct_change_1yr_lag,0.008271905825304633
18,conversion_rate_pct_change_1yr_lag,0.00812325945154232
7,eviction_rate_avg_3yr_lag,0.00811958531937083
8,eviction_filing_rate_avg_3yr_lag,0.007867601484562347
23,conversion_rate_pct_change_3yr_lag,0.007651657749121068
21,eviction_rate_pct_change_3yr_lag,0.007498814834644926
22,eviction_filing_rate_pct_change_3yr_lag,0.0071423047821874775
20,evictions_pct_change_3yr_lag,0.006409529578378887
15,evictions_pct_change_1yr_lag,0.006028535181920886
26,eviction_rate_pct_change_5yr_lag,0.005352372228396497
28,conversion_rate_pct_change_5yr_lag,0.005342486025690033
27,eviction_filing_rate_pct_change_5yr_lag,0.004806437481244193
25,evictions_pct_change_5yr_lag,0.003888535709271914
