,feature,feature_importances
9,eviction_filings_avg_5yr_lag,0.17196222183145454
5,eviction_filings_avg_3yr_lag,0.16292501766411072
0,eviction_filings_lag,0.1365391175383185
1,evictions_lag,0.07886360011008528
6,evictions_avg_3yr_lag,0.047064212833426565
10,evictions_avg_5yr_lag,0.043066747616095274
3,eviction_filing_rate_lag,0.02905130887483663
19,eviction_filings_pct_change_3yr_lag,0.026310684639738454
24,eviction_filings_pct_change_5yr_lag,0.02540954192583815
14,eviction_filings_pct_change_1yr_lag,0.024825207582877908
2,eviction_rate_lag,0.02274240519082309
4,conversion_rate_lag,0.020637018999801665
13,conversion_rate_avg_5yr_lag,0.01786983215951446
7,eviction_rate_avg_3yr_lag,0.01686261887839035
18,conversion_rate_pct_change_1yr_lag,0.015986382425448788
8,eviction_filing_rate_avg_3yr_lag,0.015102072861307093
11,eviction_rate_avg_5yr_lag,0.014330678912576493
16,eviction_rate_pct_change_1yr_lag,0.013943104211952037
17,eviction_filing_rate_pct_change_1yr_lag,0.013917771209029421
12,eviction_filing_rate_avg_5yr_lag,0.013871439888507212
22,eviction_filing_rate_pct_change_3yr_lag,0.012520002049711387
23,conversion_rate_pct_change_3yr_lag,0.012412889575988182
21,eviction_rate_pct_change_3yr_lag,0.01179333072924673
28,conversion_rate_pct_change_5yr_lag,0.009600393097245197
15,evictions_pct_change_1yr_lag,0.009202133213818388
26,eviction_rate_pct_change_5yr_lag,0.00905822506485508
20,evictions_pct_change_3yr_lag,0.008748882520931513
27,eviction_filing_rate_pct_change_5yr_lag,0.008663799387974246
25,evictions_pct_change_5yr_lag,0.006719359006096552
