,feature,feature_importances
9,eviction_filings_avg_5yr_lag,0.192297830722465
5,eviction_filings_avg_3yr_lag,0.1840485047372528
0,eviction_filings_lag,0.15789606763305025
1,evictions_lag,0.09805998205856868
6,evictions_avg_3yr_lag,0.07513398011422458
10,evictions_avg_5yr_lag,0.05148231450330918
3,eviction_filing_rate_lag,0.02254553803904902
4,conversion_rate_lag,0.01955297747413263
2,eviction_rate_lag,0.016781631410423978
19,eviction_filings_pct_change_3yr_lag,0.014685009915193477
14,eviction_filings_pct_change_1yr_lag,0.012412704993644202
8,eviction_filing_rate_avg_3yr_lag,0.012295258078750615
24,eviction_filings_pct_change_5yr_lag,0.011980918835536876
12,eviction_filing_rate_avg_5yr_lag,0.011065892329939013
23,conversion_rate_pct_change_3yr_lag,0.010017698327959115
11,eviction_rate_avg_5yr_lag,0.009981061744525002
7,eviction_rate_avg_3yr_lag,0.00983503271259756
13,conversion_rate_avg_5yr_lag,0.009827157314167466
21,eviction_rate_pct_change_3yr_lag,0.00955813780726805
22,eviction_filing_rate_pct_change_3yr_lag,0.008875089171351602
16,eviction_rate_pct_change_1yr_lag,0.008109582973623363
18,conversion_rate_pct_change_1yr_lag,0.007902324185325346
17,eviction_filing_rate_pct_change_1yr_lag,0.0077969922745311495
26,eviction_rate_pct_change_5yr_lag,0.007442895783530832
28,conversion_rate_pct_change_5yr_lag,0.006748208829316828
15,evictions_pct_change_1yr_lag,0.006155917940574086
20,evictions_pct_change_3yr_lag,0.0060205835744412415
27,eviction_filing_rate_pct_change_5yr_lag,0.005768920899379039
25,evictions_pct_change_5yr_lag,0.005721785615868989
