,feature,feature_importances
11,renter_occupied_households,0.11541979859504999
31,renter_occupied_households_avg_5yr,0.1024146329840939
4,pct_af_am,0.05897269733252784
24,pct_af_am_avg_5yr,0.05778780459491848
2,pct_renter_occupied,0.05767751118339317
32,pct_renter_occupied_avg_5yr,0.057514984133678594
3,pct_white,0.036089930473065614
23,pct_white_avg_5yr,0.03148100344143484
15,median_household_income,0.022665617631923717
20,median_household_income_avg_5yr,0.02224494115806841
17,population_avg_5yr,0.018329616613158316
0,population,0.01735655319726239
21,median_property_value_avg_5yr,0.016329568359852022
18,poverty_rate_avg_5yr,0.01605818501099211
16,median_property_value,0.015962463613423433
1,poverty_rate,0.014824064254135114
29,pct_multiple_avg_5yr,0.013205079163623472
40,pct_af_am_pct_change_5yr,0.012222275269058567
25,pct_hispanic_avg_5yr,0.011031387473091231
47,renter_occupied_households_pct_change_5yr,0.010929120361502074
39,pct_white_pct_change_5yr,0.010552541047036346
14,median_gross_rent,0.010421642122117611
22,rent_burden_avg_5yr,0.009897958639318116
30,pct_other_avg_5yr,0.009284083514880423
57,total_value_avg_5yr,0.00923409086265197
19,median_gross_rent_avg_5yr,0.00917065079626201
55,total_bldg_avg_5yr,0.00906760212822087
56,total_units_avg_5yr,0.008993922340627682
53,total_units_avg_3yr,0.008739175012869962
50,total_units,0.008724519368311302
13,rent_burden,0.008634940792453354
12,avg_hh_size,0.008545960628464301
37,median_property_value_pct_change_5yr,0.008375044125491497
52,total_bldg_avg_3yr,0.008333553065984196
48,pct_renter_occupied_pct_change_5yr,0.008302637786879615
49,total_bldg,0.008279591621886332
34,poverty_rate_pct_change_5yr,0.008044190436415926
51,total_value,0.008010105052526716
27,pct_asian_avg_5yr,0.007917308850312041
33,population_pct_change_5yr,0.007885000742286472
5,pct_hispanic,0.00781794952714848
66,total_value_pct_change_5yr,0.007790739073291409
60,total_value_pct_change_1yr,0.007690613362562331
9,pct_multiple,0.007329658839143047
63,total_value_pct_change_3yr,0.007235189827482911
38,rent_burden_pct_change_5yr,0.00716164991457586
54,total_value_avg_3yr,0.0069170991336491875
35,median_gross_rent_pct_change_5yr,0.006788379425258649
36,median_household_income_pct_change_5yr,0.0062673939076091445
26,pct_am_ind_avg_5yr,0.005958213426656907
69,urban,0.005481999903573049
7,pct_asian,0.00507568137365904
41,pct_hispanic_pct_change_5yr,0.004818801777257419
43,pct_asian_pct_change_5yr,0.0040591843476647325
45,pct_multiple_pct_change_5yr,0.003996673392206647
6,pct_am_ind,0.0027926234729611053
46,pct_other_pct_change_5yr,0.00255226138866516
42,pct_am_ind_pct_change_5yr,0.0025485647628031944
28,pct_nh_pi_avg_5yr,0.0025318126302480543
10,pct_other,0.0018107491174763467
44,pct_nh_pi_pct_change_5yr,0.0014544653407493364
67,div_sa,0.0013836156239508729
68,div_enc,0.0011228042730483238
65,total_units_pct_change_5yr,0.0009922120128977253
62,total_units_pct_change_3yr,0.0007867471303921742
8,pct_nh_pi,0.0006591973606484354
64,total_bldg_pct_change_5yr,0.000623918112354664
61,total_bldg_pct_change_3yr,0.0006227559439685155
59,total_units_pct_change_1yr,0.0005595902207220088
58,total_bldg_pct_change_1yr,0.00023770159812527527
