,feature,feature_importances
49,evictions_lag_tr,0.13498444999218584
48,eviction_filings_lag_tr,0.08122046429295335
54,evictions_avg_3yr_lag_tr,0.06883147096138685
58,evictions_avg_5yr_lag_tr,0.06702888251272636
53,eviction_filings_avg_3yr_lag_tr,0.05811182383492346
57,eviction_filings_avg_5yr_lag_tr,0.0393451088534229
51,eviction_filing_rate_lag_tr,0.03648883856186306
59,eviction_rate_avg_5yr_lag_tr,0.02943836733015186
15,pct_renter_occupied_tr,0.028011132969358782
50,eviction_rate_lag_tr,0.022481924526951892
56,eviction_filing_rate_avg_3yr_lag_tr,0.020058415500799703
7,pct_af_am_tr,0.019436053389486032
60,eviction_filing_rate_avg_5yr_lag_tr,0.018687987899258445
31,pct_renter_occupied_avg_5yr_tr,0.01709361753631755
55,eviction_rate_avg_3yr_lag_tr,0.014387359617101645
30,renter_occupied_households_avg_5yr_tr,0.014069814290286541
23,pct_af_am_avg_5yr_tr,0.012661549824828165
14,renter_occupied_households_tr,0.012078778639516188
19,median_household_income_avg_5yr_tr,0.010301770970763435
16,population_avg_5yr_tr,0.008728091592139851
0,population_tr,0.008081222445452648
22,pct_white_avg_5yr_tr,0.008052454738175265
6,pct_white_tr,0.007940441438659572
3,median_household_income_tr,0.007905241287688112
17,poverty_rate_avg_5yr_tr,0.006985861177968079
28,pct_multiple_avg_5yr_tr,0.006948294997309131
1,poverty_rate_tr,0.0064649261002693815
52,conversion_rate_lag_tr,0.006332138917189462
46,renter_occupied_households_pct_change_5yr_tr,0.006328943601667772
38,pct_white_pct_change_5yr_tr,0.006291251344249861
37,rent_burden_pct_change_5yr_tr,0.0061983391670761235
61,conversion_rate_avg_5yr_lag_tr,0.006068304419207307
36,median_property_value_pct_change_5yr_tr,0.006048667138359895
21,rent_burden_avg_5yr_tr,0.005822660837394779
69,eviction_rate_pct_change_3yr_lag_tr,0.005771204061309407
68,evictions_pct_change_3yr_lag_tr,0.005695072194353887
32,population_pct_change_5yr_tr,0.0056100265168850146
18,median_gross_rent_avg_5yr_tr,0.005571772973702802
20,median_property_value_avg_5yr_tr,0.005548506215597735
24,pct_hispanic_avg_5yr_tr,0.0055206509699801355
34,median_gross_rent_pct_change_5yr_tr,0.005520015652411591
70,eviction_filing_rate_pct_change_3yr_lag_tr,0.0054209647060928625
4,median_property_value_tr,0.005419506495511417
47,pct_renter_occupied_pct_change_5yr_tr,0.005378245313286794
67,eviction_filings_pct_change_3yr_lag_tr,0.0053137463678491195
2,median_gross_rent_tr,0.005274659879053127
5,rent_burden_tr,0.00519062117454395
29,pct_other_avg_5yr_tr,0.0051254402857387185
33,poverty_rate_pct_change_5yr_tr,0.005098868738387442
35,median_household_income_pct_change_5yr_tr,0.005011661955355193
65,eviction_filing_rate_pct_change_1yr_lag_tr,0.004908794912693827
72,eviction_filings_pct_change_5yr_lag_tr,0.004864003414718477
26,pct_asian_avg_5yr_tr,0.004863732243630569
66,conversion_rate_pct_change_1yr_lag_tr,0.004829895548343003
62,eviction_filings_pct_change_1yr_lag_tr,0.004792685094224854
63,evictions_pct_change_1yr_lag_tr,0.004753008919971043
39,pct_af_am_pct_change_5yr_tr,0.004705118341925023
76,conversion_rate_pct_change_5yr_lag_tr,0.004698241935271114
12,pct_multiple_tr,0.004693866650623264
74,eviction_rate_pct_change_5yr_lag_tr,0.004546324537414323
40,pct_hispanic_pct_change_5yr_tr,0.004527373516037467
71,conversion_rate_pct_change_3yr_lag_tr,0.0044924499375583425
75,eviction_filing_rate_pct_change_5yr_lag_tr,0.004343718495081465
25,pct_am_ind_avg_5yr_tr,0.004331748315614223
8,pct_hispanic_tr,0.004285136800124488
10,pct_asian_tr,0.004255097835044175
73,evictions_pct_change_5yr_lag_tr,0.004164911352586783
64,eviction_rate_pct_change_1yr_lag_tr,0.004083636434192026
44,pct_multiple_pct_change_5yr_tr,0.004038917492429073
42,pct_asian_pct_change_5yr_tr,0.0034641997714310534
27,pct_nh_pi_avg_5yr_tr,0.0032628466793318323
9,pct_am_ind_tr,0.0026260584658811476
13,pct_other_tr,0.002482212845532539
41,pct_am_ind_pct_change_5yr_tr,0.0021462038552026836
45,pct_other_pct_change_5yr_tr,0.001970631882088212
11,pct_nh_pi_tr,0.0012478096432450318
43,pct_nh_pi_pct_change_5yr_tr,0.0012357608726555136
