,feature,feature_importances
1,evictions_lag,0.20943642395538675
6,evictions_avg_3yr_lag,0.135408751925371
10,evictions_avg_5yr_lag,0.12607131931961382
9,eviction_filings_avg_5yr_lag,0.1019033839387991
0,eviction_filings_lag,0.0964828531000801
5,eviction_filings_avg_3yr_lag,0.08430368226884337
11,eviction_rate_avg_5yr_lag,0.021030434511454473
7,eviction_rate_avg_3yr_lag,0.018781408966399495
3,eviction_filing_rate_lag,0.01690160191421725
12,eviction_filing_rate_avg_5yr_lag,0.01621855936826824
2,eviction_rate_lag,0.01578233448618712
8,eviction_filing_rate_avg_3yr_lag,0.015438510563218813
4,conversion_rate_lag,0.014338523015126788
13,conversion_rate_avg_5yr_lag,0.011081845378268564
19,eviction_filings_pct_change_3yr_lag,0.01093557731922689
17,eviction_filing_rate_pct_change_1yr_lag,0.008837926859716365
21,eviction_rate_pct_change_3yr_lag,0.008466741285063554
20,evictions_pct_change_3yr_lag,0.00837418808514404
22,eviction_filing_rate_pct_change_3yr_lag,0.00824543663853359
16,eviction_rate_pct_change_1yr_lag,0.00821461434252662
14,eviction_filings_pct_change_1yr_lag,0.008028922067264648
18,conversion_rate_pct_change_1yr_lag,0.0076925684037672335
24,eviction_filings_pct_change_5yr_lag,0.007452900755660161
28,conversion_rate_pct_change_5yr_lag,0.007204890246842644
15,evictions_pct_change_1yr_lag,0.0071007161867812085
23,conversion_rate_pct_change_3yr_lag,0.0070806533680073365
25,evictions_pct_change_5yr_lag,0.006554149034046334
26,eviction_rate_pct_change_5yr_lag,0.006497731688772181
27,eviction_filing_rate_pct_change_5yr_lag,0.006133351007412295
