,feature,feature_importances
64,eviction_rate_pct_change_1yr_lag_tr,0.06851768488851215
63,evictions_pct_change_1yr_lag_tr,0.06436654627316316
65,eviction_filing_rate_pct_change_1yr_lag_tr,0.058164215250912144
69,eviction_rate_pct_change_3yr_lag_tr,0.043139143938454645
57,eviction_filings_avg_5yr_lag_tr,0.03901061484100123
53,eviction_filings_avg_3yr_lag_tr,0.03523721024193805
70,eviction_filing_rate_pct_change_3yr_lag_tr,0.033910214418133716
68,evictions_pct_change_3yr_lag_tr,0.033209073694759
73,evictions_pct_change_5yr_lag_tr,0.030374064904654188
75,eviction_filing_rate_pct_change_5yr_lag_tr,0.03003179848384698
74,eviction_rate_pct_change_5yr_lag_tr,0.02953882723852834
52,conversion_rate_lag_tr,0.02721476639707017
66,conversion_rate_pct_change_1yr_lag_tr,0.02668280107669043
54,evictions_avg_3yr_lag_tr,0.02593718831703476
58,evictions_avg_5yr_lag_tr,0.024171328146357206
50,eviction_rate_lag_tr,0.022289914948711097
51,eviction_filing_rate_lag_tr,0.022136609100250206
62,eviction_filings_pct_change_1yr_lag_tr,0.017915303681431082
48,eviction_filings_lag_tr,0.01724586654277357
60,eviction_filing_rate_avg_5yr_lag_tr,0.014191791908292666
59,eviction_rate_avg_5yr_lag_tr,0.013268364487504928
61,conversion_rate_avg_5yr_lag_tr,0.01318548336387319
55,eviction_rate_avg_3yr_lag_tr,0.012055527465071469
67,eviction_filings_pct_change_3yr_lag_tr,0.011714128136166043
19,median_household_income_avg_5yr_tr,0.011594920790561992
49,evictions_lag_tr,0.011470945730236723
71,conversion_rate_pct_change_3yr_lag_tr,0.011051535783280721
56,eviction_filing_rate_avg_3yr_lag_tr,0.010941934873408927
3,median_household_income_tr,0.01051401231475243
14,renter_occupied_households_tr,0.01004915575530092
72,eviction_filings_pct_change_5yr_lag_tr,0.009600223679396004
76,conversion_rate_pct_change_5yr_lag_tr,0.009550847343822381
7,pct_af_am_tr,0.008880956637016936
23,pct_af_am_avg_5yr_tr,0.00866246147765505
33,poverty_rate_pct_change_5yr_tr,0.008215633564676285
4,median_property_value_tr,0.00812038400114376
30,renter_occupied_households_avg_5yr_tr,0.007902422972989834
20,median_property_value_avg_5yr_tr,0.007654271933506108
15,pct_renter_occupied_tr,0.007444069536913645
46,renter_occupied_households_pct_change_5yr_tr,0.006990985153833527
16,population_avg_5yr_tr,0.006753672990345437
31,pct_renter_occupied_avg_5yr_tr,0.006511941945832625
24,pct_hispanic_avg_5yr_tr,0.006420498785461869
22,pct_white_avg_5yr_tr,0.006356068110190449
18,median_gross_rent_avg_5yr_tr,0.006296535125422094
0,population_tr,0.005774637480310771
6,pct_white_tr,0.005689459567416093
36,median_property_value_pct_change_5yr_tr,0.0056851072709685115
17,poverty_rate_avg_5yr_tr,0.005572194569542117
1,poverty_rate_tr,0.005499581733252538
8,pct_hispanic_tr,0.005310091853307985
2,median_gross_rent_tr,0.004743477648637584
32,population_pct_change_5yr_tr,0.004586467100643167
26,pct_asian_avg_5yr_tr,0.0043264775372417715
21,rent_burden_avg_5yr_tr,0.004292916747699691
38,pct_white_pct_change_5yr_tr,0.004144809751896039
10,pct_asian_tr,0.0035261280554749887
25,pct_am_ind_avg_5yr_tr,0.0034655371320226284
5,rent_burden_tr,0.0034205792112850285
28,pct_multiple_avg_5yr_tr,0.003352911287290797
35,median_household_income_pct_change_5yr_tr,0.003190294666175085
47,pct_renter_occupied_pct_change_5yr_tr,0.003029563390431295
34,median_gross_rent_pct_change_5yr_tr,0.0030048598785013237
37,rent_burden_pct_change_5yr_tr,0.002972541482467807
40,pct_hispanic_pct_change_5yr_tr,0.0027058777051735664
39,pct_af_am_pct_change_5yr_tr,0.0026700986221497676
44,pct_multiple_pct_change_5yr_tr,0.0025105285859456654
29,pct_other_avg_5yr_tr,0.0023419160351655795
12,pct_multiple_tr,0.0022775667807720308
42,pct_asian_pct_change_5yr_tr,0.002170279214336008
41,pct_am_ind_pct_change_5yr_tr,0.0018391287052680093
9,pct_am_ind_tr,0.0017804735420813213
27,pct_nh_pi_avg_5yr_tr,0.0014631608967178337
13,pct_other_tr,0.0013662696555162448
45,pct_other_pct_change_5yr_tr,0.0012635228164670853
43,pct_nh_pi_pct_change_5yr_tr,0.0008422278395987472
11,pct_nh_pi_tr,0.000689366985364908
