,feature,feature_importances
63,evictions_pct_change_1yr_lag_tr,0.03189509469190748
64,eviction_rate_pct_change_1yr_lag_tr,0.028599913774359997
65,eviction_filing_rate_pct_change_1yr_lag_tr,0.02647138015227871
58,evictions_avg_5yr_lag_tr,0.01918048996206372
75,eviction_filing_rate_pct_change_5yr_lag_tr,0.01871566196054013
69,eviction_rate_pct_change_3yr_lag_tr,0.018305249424973608
57,eviction_filings_avg_5yr_lag_tr,0.017625622254423566
51,eviction_filing_rate_lag_tr,0.0175870623737977
62,eviction_filings_pct_change_1yr_lag_tr,0.017562336052251316
68,evictions_pct_change_3yr_lag_tr,0.017551457759730188
70,eviction_filing_rate_pct_change_3yr_lag_tr,0.017428609651561483
50,eviction_rate_lag_tr,0.016959408716075687
74,eviction_rate_pct_change_5yr_lag_tr,0.016143572153630385
53,eviction_filings_avg_3yr_lag_tr,0.01586905791778615
52,conversion_rate_lag_tr,0.015845650794269524
59,eviction_rate_avg_5yr_lag_tr,0.015489841821145454
54,evictions_avg_3yr_lag_tr,0.015162748275429887
60,eviction_filing_rate_avg_5yr_lag_tr,0.01483634141286631
20,median_property_value_avg_5yr_tr,0.014368340333156758
55,eviction_rate_avg_3yr_lag_tr,0.014342714582063303
56,eviction_filing_rate_avg_3yr_lag_tr,0.014291901082014962
36,median_property_value_pct_change_5yr_tr,0.013821117433566866
73,evictions_pct_change_5yr_lag_tr,0.013775365724757061
3,median_household_income_tr,0.013727370633674225
24,pct_hispanic_avg_5yr_tr,0.013591080312123192
32,population_pct_change_5yr_tr,0.013589517522689694
66,conversion_rate_pct_change_1yr_lag_tr,0.013502784813881888
4,median_property_value_tr,0.013475331155685579
46,renter_occupied_households_pct_change_5yr_tr,0.013433714931986052
0,population_tr,0.013093822264325919
76,conversion_rate_pct_change_5yr_lag_tr,0.01306391558726714
28,pct_multiple_avg_5yr_tr,0.01300172992911496
23,pct_af_am_avg_5yr_tr,0.01295367618814669
19,median_household_income_avg_5yr_tr,0.012947247242017597
67,eviction_filings_pct_change_3yr_lag_tr,0.012946047426642215
14,renter_occupied_households_tr,0.012895321208064092
8,pct_hispanic_tr,0.012808589273185225
30,renter_occupied_households_avg_5yr_tr,0.01273682694352197
72,eviction_filings_pct_change_5yr_lag_tr,0.012566805473358623
21,rent_burden_avg_5yr_tr,0.012497868432068425
61,conversion_rate_avg_5yr_lag_tr,0.012485967282788587
15,pct_renter_occupied_tr,0.012475195052449992
16,population_avg_5yr_tr,0.01238874344881009
26,pct_asian_avg_5yr_tr,0.012322616059803343
47,pct_renter_occupied_pct_change_5yr_tr,0.012214631221603347
39,pct_af_am_pct_change_5yr_tr,0.012093767132971635
5,rent_burden_tr,0.011849210620019588
31,pct_renter_occupied_avg_5yr_tr,0.011837713800598672
37,rent_burden_pct_change_5yr_tr,0.011803127831370169
17,poverty_rate_avg_5yr_tr,0.011796671150971702
1,poverty_rate_tr,0.011730815854559446
34,median_gross_rent_pct_change_5yr_tr,0.01167880091095207
18,median_gross_rent_avg_5yr_tr,0.011534756709456646
35,median_household_income_pct_change_5yr_tr,0.01153367914287562
22,pct_white_avg_5yr_tr,0.011532157835499823
2,median_gross_rent_tr,0.011471050654059501
38,pct_white_pct_change_5yr_tr,0.011363014143618046
33,poverty_rate_pct_change_5yr_tr,0.011310257598872825
48,eviction_filings_lag_tr,0.011196347452498322
71,conversion_rate_pct_change_3yr_lag_tr,0.010791393756008736
40,pct_hispanic_pct_change_5yr_tr,0.010674461125449812
12,pct_multiple_tr,0.01062817647286817
44,pct_multiple_pct_change_5yr_tr,0.010366847386161535
25,pct_am_ind_avg_5yr_tr,0.009961086136748799
6,pct_white_tr,0.009887934963331318
7,pct_af_am_tr,0.009600821779654427
42,pct_asian_pct_change_5yr_tr,0.00896432246357461
10,pct_asian_tr,0.008840453771998677
29,pct_other_avg_5yr_tr,0.008837028608542834
49,evictions_lag_tr,0.008445066907650843
9,pct_am_ind_tr,0.006420426221477251
27,pct_nh_pi_avg_5yr_tr,0.006243383617342907
13,pct_other_tr,0.005332467034474707
41,pct_am_ind_pct_change_5yr_tr,0.005311612815208631
45,pct_other_pct_change_5yr_tr,0.0050110934228733365
43,pct_nh_pi_pct_change_5yr_tr,0.002892340790886871
11,pct_nh_pi_tr,0.0025119711795633408
