,feature,feature_importances
15,evictions_pct_change_1yr_lag,0.14069512125709666
16,eviction_rate_pct_change_1yr_lag,0.10165686467880826
17,eviction_filing_rate_pct_change_1yr_lag,0.1002326893491493
21,eviction_rate_pct_change_3yr_lag,0.07071149560498001
22,eviction_filing_rate_pct_change_3yr_lag,0.06873193867946154
20,evictions_pct_change_3yr_lag,0.05839236394434708
4,conversion_rate_lag,0.043761149366583464
9,eviction_filings_avg_5yr_lag,0.03928446406625724
26,eviction_rate_pct_change_5yr_lag,0.03766698224186752
27,eviction_filing_rate_pct_change_5yr_lag,0.03532664755907374
2,eviction_rate_lag,0.03294218806317777
3,eviction_filing_rate_lag,0.03101290750412347
18,conversion_rate_pct_change_1yr_lag,0.03057622700233847
5,eviction_filings_avg_3yr_lag,0.02859536885442279
10,evictions_avg_5yr_lag,0.02473924062206634
25,evictions_pct_change_5yr_lag,0.02350753108561072
23,conversion_rate_pct_change_3yr_lag,0.015942799425114163
6,evictions_avg_3yr_lag,0.015303415511329594
14,eviction_filings_pct_change_1yr_lag,0.012046418661929284
0,eviction_filings_lag,0.011654672801465048
28,conversion_rate_pct_change_5yr_lag,0.009957116141680915
1,evictions_lag,0.009290292300984106
12,eviction_filing_rate_avg_5yr_lag,0.008930705157226935
11,eviction_rate_avg_5yr_lag,0.008925558734396715
13,conversion_rate_avg_5yr_lag,0.008913227382298834
19,eviction_filings_pct_change_3yr_lag,0.008351406570959459
7,eviction_rate_avg_3yr_lag,0.007954925425802162
8,eviction_filing_rate_avg_3yr_lag,0.00751867490106598
24,eviction_filings_pct_change_5yr_lag,0.007377607106382423
