,feature,feature_importances
11,renter_occupied_households,0.07996621422916812
31,renter_occupied_households_avg_5yr,0.07421956206588363
4,pct_af_am,0.04962651532990394
24,pct_af_am_avg_5yr,0.04936617488841375
2,pct_renter_occupied,0.04448689507853314
32,pct_renter_occupied_avg_5yr,0.04213762591842671
23,pct_white_avg_5yr,0.023499158662673124
3,pct_white,0.021771027166628994
20,median_household_income_avg_5yr,0.020048350169220616
15,median_household_income,0.019953759788672462
18,poverty_rate_avg_5yr,0.019516988337127006
17,population_avg_5yr,0.019196483096574072
0,population,0.018249202819280747
21,median_property_value_avg_5yr,0.017485188928265723
16,median_property_value,0.01724097482839522
29,pct_multiple_avg_5yr,0.015291462969558283
47,renter_occupied_households_pct_change_5yr,0.01509990876871966
1,poverty_rate,0.015048525252696517
39,pct_white_pct_change_5yr,0.01503791528645463
25,pct_hispanic_avg_5yr,0.013924827900344626
12,avg_hh_size,0.013454481321561908
19,median_gross_rent_avg_5yr,0.013108766487556362
40,pct_af_am_pct_change_5yr,0.013034980916078605
22,rent_burden_avg_5yr,0.012849389736145833
14,median_gross_rent,0.012757767282499454
66,total_value_pct_change_5yr,0.012490328332824532
48,pct_renter_occupied_pct_change_5yr,0.01239329005743792
37,median_property_value_pct_change_5yr,0.012357309932553396
33,population_pct_change_5yr,0.012192559668393216
63,total_value_pct_change_3yr,0.01186298210082436
38,rent_burden_pct_change_5yr,0.011796396624297052
36,median_household_income_pct_change_5yr,0.011711190782896331
51,total_value,0.01164731859393586
34,poverty_rate_pct_change_5yr,0.011600336108751377
55,total_bldg_avg_5yr,0.011504047479299862
13,rent_burden,0.011100588187600471
60,total_value_pct_change_1yr,0.011041596838199273
57,total_value_avg_5yr,0.01101053604258741
56,total_units_avg_5yr,0.010829264632748033
54,total_value_avg_3yr,0.010763982249729737
49,total_bldg,0.010753961204272945
52,total_bldg_avg_3yr,0.01074988479015811
27,pct_asian_avg_5yr,0.010711874029470679
35,median_gross_rent_pct_change_5yr,0.010564536365683266
5,pct_hispanic,0.010539356879692792
50,total_units,0.010304370943305701
9,pct_multiple,0.010155336047982884
26,pct_am_ind_avg_5yr,0.010101480080631588
30,pct_other_avg_5yr,0.009927352310174777
53,total_units_avg_3yr,0.009812164074061611
41,pct_hispanic_pct_change_5yr,0.009284477550321184
7,pct_asian,0.007138677218263064
45,pct_multiple_pct_change_5yr,0.0070521609574531385
43,pct_asian_pct_change_5yr,0.0064623086715763734
42,pct_am_ind_pct_change_5yr,0.004641132988849586
6,pct_am_ind,0.004540054540230093
28,pct_nh_pi_avg_5yr,0.004501675905310627
10,pct_other,0.003258700369969536
69,urban,0.003226875570332502
46,pct_other_pct_change_5yr,0.0031358855746063965
44,pct_nh_pi_pct_change_5yr,0.0020314484320605748
67,div_sa,0.0017559607777719978
68,div_enc,0.0015481533162361866
62,total_units_pct_change_3yr,0.001347216248337142
65,total_units_pct_change_5yr,0.0013122973930434086
8,pct_nh_pi,0.0011560253838903002
61,total_bldg_pct_change_3yr,0.0010064607477097834
64,total_bldg_pct_change_5yr,0.0009862107966433025
59,total_units_pct_change_1yr,0.000980801794242641
58,total_bldg_pct_change_1yr,0.00033928417685592685
