,feature,feature_importances
64,eviction_rate_pct_change_1yr_lag_tr,0.019181440056588086
65,eviction_filing_rate_pct_change_1yr_lag_tr,0.018944103565493878
46,renter_occupied_households_pct_change_5yr_tr,0.01606382337549364
32,population_pct_change_5yr_tr,0.015487417738872461
28,pct_multiple_avg_5yr_tr,0.015088666545783534
62,eviction_filings_pct_change_1yr_lag_tr,0.014943550545248284
47,pct_renter_occupied_pct_change_5yr_tr,0.014917575242692764
35,median_household_income_pct_change_5yr_tr,0.01478678255017045
17,poverty_rate_avg_5yr_tr,0.014675448045620423
36,median_property_value_pct_change_5yr_tr,0.01464822169056107
69,eviction_rate_pct_change_3yr_lag_tr,0.014613538777053812
0,population_tr,0.014594934450734797
37,rent_burden_pct_change_5yr_tr,0.014568155256197795
70,eviction_filing_rate_pct_change_3yr_lag_tr,0.014526244453131689
61,conversion_rate_avg_5yr_lag_tr,0.014520333096865543
4,median_property_value_tr,0.014464407502170887
38,pct_white_pct_change_5yr_tr,0.014462437321585387
19,median_household_income_avg_5yr_tr,0.014435345704856972
40,pct_hispanic_pct_change_5yr_tr,0.014397949543971443
16,population_avg_5yr_tr,0.014395893993294433
20,median_property_value_avg_5yr_tr,0.014343941277670776
63,evictions_pct_change_1yr_lag_tr,0.014330038692320364
24,pct_hispanic_avg_5yr_tr,0.01429847363356597
74,eviction_rate_pct_change_5yr_lag_tr,0.014254987572028723
18,median_gross_rent_avg_5yr_tr,0.014245372026607245
33,poverty_rate_pct_change_5yr_tr,0.01422533893187782
34,median_gross_rent_pct_change_5yr_tr,0.014173774713723606
39,pct_af_am_pct_change_5yr_tr,0.01416842838865625
21,rent_burden_avg_5yr_tr,0.014080572866893373
57,eviction_filings_avg_5yr_lag_tr,0.014058812065068165
8,pct_hispanic_tr,0.01397685127930231
14,renter_occupied_households_tr,0.013944979054690382
67,eviction_filings_pct_change_3yr_lag_tr,0.013932854194697723
25,pct_am_ind_avg_5yr_tr,0.013828914506252026
66,conversion_rate_pct_change_1yr_lag_tr,0.013822059251696224
71,conversion_rate_pct_change_3yr_lag_tr,0.013788993213005482
23,pct_af_am_avg_5yr_tr,0.013787855717052142
5,rent_burden_tr,0.01377730263834939
12,pct_multiple_tr,0.013739932306912483
26,pct_asian_avg_5yr_tr,0.013732298633599135
3,median_household_income_tr,0.013682082296242624
15,pct_renter_occupied_tr,0.013662849524727537
31,pct_renter_occupied_avg_5yr_tr,0.01360526677503113
22,pct_white_avg_5yr_tr,0.013486428742411523
2,median_gross_rent_tr,0.013436494984503645
1,poverty_rate_tr,0.013201394752142189
50,eviction_rate_lag_tr,0.013183764527792513
58,evictions_avg_5yr_lag_tr,0.01311782626284096
59,eviction_rate_avg_5yr_lag_tr,0.01310399501915061
51,eviction_filing_rate_lag_tr,0.013054784067904153
6,pct_white_tr,0.01299148375882463
44,pct_multiple_pct_change_5yr_tr,0.01291127958607131
75,eviction_filing_rate_pct_change_5yr_lag_tr,0.012902049825755199
60,eviction_filing_rate_avg_5yr_lag_tr,0.012882635924839203
30,renter_occupied_households_avg_5yr_tr,0.012850253918606383
52,conversion_rate_lag_tr,0.012841671842841575
55,eviction_rate_avg_3yr_lag_tr,0.012815989303376534
72,eviction_filings_pct_change_5yr_lag_tr,0.012785631592065395
53,eviction_filings_avg_3yr_lag_tr,0.012601869776880256
29,pct_other_avg_5yr_tr,0.012241392978769937
56,eviction_filing_rate_avg_3yr_lag_tr,0.012229256508933244
76,conversion_rate_pct_change_5yr_lag_tr,0.0121357869486033
73,evictions_pct_change_5yr_lag_tr,0.011712477480210608
7,pct_af_am_tr,0.011677306035093917
42,pct_asian_pct_change_5yr_tr,0.011487684674030996
54,evictions_avg_3yr_lag_tr,0.011420062830502944
68,evictions_pct_change_3yr_lag_tr,0.011352191606456043
48,eviction_filings_lag_tr,0.011047183180834903
10,pct_asian_tr,0.010578312551854348
49,evictions_lag_tr,0.009178929901333252
9,pct_am_ind_tr,0.007882314620700045
27,pct_nh_pi_avg_5yr_tr,0.007665453471358386
41,pct_am_ind_pct_change_5yr_tr,0.007327145551516253
13,pct_other_tr,0.006272904706468621
45,pct_other_pct_change_5yr_tr,0.006057245513581885
43,pct_nh_pi_pct_change_5yr_tr,0.003388309925018137
11,pct_nh_pi_tr,0.0030002386123689135
