,feature,feature_importances
11,renter_occupied_households,0.11188266643355824
31,renter_occupied_households_avg_5yr,0.09432446935482747
51,total_value,0.0473051211025545
50,total_units,0.04044689933410792
56,total_units_avg_5yr,0.039030983851413084
66,total_value_pct_change_5yr,0.03810566927717608
53,total_units_avg_3yr,0.03580642541295854
55,total_bldg_avg_5yr,0.032279827379291186
63,total_value_pct_change_3yr,0.03209998931463872
49,total_bldg,0.027678759889910812
60,total_value_pct_change_1yr,0.027552664750175992
54,total_value_avg_3yr,0.026499924499910024
57,total_value_avg_5yr,0.02594123381176469
2,pct_renter_occupied,0.025010597691227078
32,pct_renter_occupied_avg_5yr,0.024301834265795748
52,total_bldg_avg_3yr,0.024283182479472063
24,pct_af_am_avg_5yr,0.018709514909199306
47,renter_occupied_households_pct_change_5yr,0.01758500298344153
20,median_household_income_avg_5yr,0.016520242327530757
4,pct_af_am,0.01648422998152018
0,population,0.015931650229654683
21,median_property_value_avg_5yr,0.014584332716775313
17,population_avg_5yr,0.014124963114654672
23,pct_white_avg_5yr,0.01387644014555211
3,pct_white,0.013722524206591204
15,median_household_income,0.011999080748789833
16,median_property_value,0.011145233917312059
19,median_gross_rent_avg_5yr,0.009561258813071736
65,total_units_pct_change_5yr,0.009123890683310145
18,poverty_rate_avg_5yr,0.00899921490841737
22,rent_burden_avg_5yr,0.008670768962183651
25,pct_hispanic_avg_5yr,0.007325826039593888
37,median_property_value_pct_change_5yr,0.007150532686770425
12,avg_hh_size,0.006992088086923865
48,pct_renter_occupied_pct_change_5yr,0.006171681292541819
29,pct_multiple_avg_5yr,0.0060556375323620945
1,poverty_rate,0.00588538054601887
33,population_pct_change_5yr,0.005743208030111822
39,pct_white_pct_change_5yr,0.005706109722687275
68,div_enc,0.005522035882725479
14,median_gross_rent,0.005233851234615478
27,pct_asian_avg_5yr,0.005180584970996572
13,rent_burden,0.005087148819679802
36,median_household_income_pct_change_5yr,0.005040493709654521
5,pct_hispanic,0.004608599774276529
26,pct_am_ind_avg_5yr,0.004564776888686235
34,poverty_rate_pct_change_5yr,0.004512919448335533
35,median_gross_rent_pct_change_5yr,0.004344238039123674
62,total_units_pct_change_3yr,0.004127066083594209
38,rent_burden_pct_change_5yr,0.004012536095442222
64,total_bldg_pct_change_5yr,0.0040007017586484745
40,pct_af_am_pct_change_5yr,0.003996066951512111
41,pct_hispanic_pct_change_5yr,0.003596365850890678
7,pct_asian,0.0031287422437001884
30,pct_other_avg_5yr,0.0030293760600516627
9,pct_multiple,0.0027009120543283454
67,div_sa,0.0026346901427892577
43,pct_asian_pct_change_5yr,0.0024887031883117916
61,total_bldg_pct_change_3yr,0.0023848018095088673
45,pct_multiple_pct_change_5yr,0.002354338719211902
28,pct_nh_pi_avg_5yr,0.0019036449916463164
42,pct_am_ind_pct_change_5yr,0.0017829649574512634
6,pct_am_ind,0.001666274402513325
59,total_units_pct_change_1yr,0.0016305981672322153
69,urban,0.0015843106115836893
10,pct_other,0.0013441297888629744
46,pct_other_pct_change_5yr,0.0011770089923418218
8,pct_nh_pi,0.0007167717098626496
44,pct_nh_pi_pct_change_5yr,0.0006499372226924258
58,total_bldg_pct_change_1yr,0.0003763479959329575
