,feature,feature_importances
16,eviction_rate_pct_change_1yr_lag,0.08503755219101292
17,eviction_filing_rate_pct_change_1yr_lag,0.06846420518079772
15,evictions_pct_change_1yr_lag,0.05105963156447135
21,eviction_rate_pct_change_3yr_lag,0.05076910852536166
22,eviction_filing_rate_pct_change_3yr_lag,0.04572087360100688
20,evictions_pct_change_3yr_lag,0.04470253722206851
27,eviction_filing_rate_pct_change_5yr_lag,0.03983850434438925
9,eviction_filings_avg_5yr_lag,0.037941284537868804
14,eviction_filings_pct_change_1yr_lag,0.035968818384806964
3,eviction_filing_rate_lag,0.035678746682729516
18,conversion_rate_pct_change_1yr_lag,0.034892260722530134
2,eviction_rate_lag,0.033392365581643615
10,evictions_avg_5yr_lag,0.03321833644235836
5,eviction_filings_avg_3yr_lag,0.03140934428042566
25,evictions_pct_change_5yr_lag,0.030684964205574504
4,conversion_rate_lag,0.02969585599876704
26,eviction_rate_pct_change_5yr_lag,0.028901409464402714
12,eviction_filing_rate_avg_5yr_lag,0.027782997608989966
8,eviction_filing_rate_avg_3yr_lag,0.027470936218796167
6,evictions_avg_3yr_lag,0.027042828033585965
11,eviction_rate_avg_5yr_lag,0.026391952228677483
13,conversion_rate_avg_5yr_lag,0.02619031404035926
23,conversion_rate_pct_change_3yr_lag,0.025951904546628338
7,eviction_rate_avg_3yr_lag,0.02562719495182815
19,eviction_filings_pct_change_3yr_lag,0.024374887626045543
24,eviction_filings_pct_change_5yr_lag,0.023133102390458415
28,conversion_rate_pct_change_5yr_lag,0.019258780654843804
0,eviction_filings_lag,0.017533851640809225
1,evictions_lag,0.011865451128762139
