,feature,feature_importances
49,evictions_lag_tr,0.07347009564041054
48,eviction_filings_lag_tr,0.06644258677433804
54,evictions_avg_3yr_lag_tr,0.06245551720845768
57,eviction_filings_avg_5yr_lag_tr,0.058868773234550004
58,evictions_avg_5yr_lag_tr,0.05308478035095035
50,eviction_rate_lag_tr,0.04070848611925323
53,eviction_filings_avg_3yr_lag_tr,0.03812949931338805
51,eviction_filing_rate_lag_tr,0.02534711762507031
59,eviction_rate_avg_5yr_lag_tr,0.023319738839998147
60,eviction_filing_rate_avg_5yr_lag_tr,0.02323855932717272
31,pct_renter_occupied_avg_5yr_tr,0.022768452139402675
15,pct_renter_occupied_tr,0.021249783107615817
55,eviction_rate_avg_3yr_lag_tr,0.019825489180942225
56,eviction_filing_rate_avg_3yr_lag_tr,0.01705117230724941
14,renter_occupied_households_tr,0.012490683436007679
6,pct_white_tr,0.012085626633301165
23,pct_af_am_avg_5yr_tr,0.011553000770423453
30,renter_occupied_households_avg_5yr_tr,0.011353903132545149
22,pct_white_avg_5yr_tr,0.010667705156692195
7,pct_af_am_tr,0.010649214997871996
3,median_household_income_tr,0.010364475693025127
19,median_household_income_avg_5yr_tr,0.010240927735617094
16,population_avg_5yr_tr,0.0101966212829031
17,poverty_rate_avg_5yr_tr,0.009812645097855252
0,population_tr,0.009364505478747771
52,conversion_rate_lag_tr,0.008513719479296751
37,rent_burden_pct_change_5yr_tr,0.008508523528578602
46,renter_occupied_households_pct_change_5yr_tr,0.008381471691616783
61,conversion_rate_avg_5yr_lag_tr,0.008315745220479107
68,evictions_pct_change_3yr_lag_tr,0.00808304740531335
32,population_pct_change_5yr_tr,0.008007139298287988
28,pct_multiple_avg_5yr_tr,0.007994067968124319
36,median_property_value_pct_change_5yr_tr,0.007870352641163479
18,median_gross_rent_avg_5yr_tr,0.007805595961400577
67,eviction_filings_pct_change_3yr_lag_tr,0.0075927617573738546
21,rent_burden_avg_5yr_tr,0.0075228665617275755
47,pct_renter_occupied_pct_change_5yr_tr,0.007520380830881521
38,pct_white_pct_change_5yr_tr,0.007516792119683114
70,eviction_filing_rate_pct_change_3yr_lag_tr,0.007515234629499128
20,median_property_value_avg_5yr_tr,0.007493390069188827
34,median_gross_rent_pct_change_5yr_tr,0.0074836202512884135
35,median_household_income_pct_change_5yr_tr,0.007402162401981594
1,poverty_rate_tr,0.007251407764274461
4,median_property_value_tr,0.007157777393268904
25,pct_am_ind_avg_5yr_tr,0.007107932643590141
39,pct_af_am_pct_change_5yr_tr,0.007030136703202088
66,conversion_rate_pct_change_1yr_lag_tr,0.007025667649901417
33,poverty_rate_pct_change_5yr_tr,0.006955615852526528
71,conversion_rate_pct_change_3yr_lag_tr,0.006877414055980819
62,eviction_filings_pct_change_1yr_lag_tr,0.006872518903723023
40,pct_hispanic_pct_change_5yr_tr,0.006807853673932606
2,median_gross_rent_tr,0.006777544848074245
12,pct_multiple_tr,0.006766208647016747
26,pct_asian_avg_5yr_tr,0.006750024597635252
69,eviction_rate_pct_change_3yr_lag_tr,0.00666113772921715
5,rent_burden_tr,0.006660221593945997
72,eviction_filings_pct_change_5yr_lag_tr,0.0066260977353778975
8,pct_hispanic_tr,0.006608030547943564
64,eviction_rate_pct_change_1yr_lag_tr,0.006595194117815747
24,pct_hispanic_avg_5yr_tr,0.006575264670990237
29,pct_other_avg_5yr_tr,0.0064341631261483736
65,eviction_filing_rate_pct_change_1yr_lag_tr,0.006353378263898166
76,conversion_rate_pct_change_5yr_lag_tr,0.0061196691027624005
74,eviction_rate_pct_change_5yr_lag_tr,0.005838045673460538
75,eviction_filing_rate_pct_change_5yr_lag_tr,0.0057315259462654726
44,pct_multiple_pct_change_5yr_tr,0.005705305176274926
63,evictions_pct_change_1yr_lag_tr,0.005650749872047445
73,evictions_pct_change_5yr_lag_tr,0.005472030390012964
10,pct_asian_tr,0.00526025483733929
42,pct_asian_pct_change_5yr_tr,0.004934373847751646
27,pct_nh_pi_avg_5yr_tr,0.004053380764889838
9,pct_am_ind_tr,0.004021359196809911
41,pct_am_ind_pct_change_5yr_tr,0.0032811036302291805
13,pct_other_tr,0.0030842250620856655
45,pct_other_pct_change_5yr_tr,0.002997489197398443
11,pct_nh_pi_tr,0.0018524565011266137
43,pct_nh_pi_pct_change_5yr_tr,0.0018382078834081146
