,feature,feature_importances
85,eviction_rate_pct_change_1yr_lag_tr,0.06543945081316724
86,eviction_filing_rate_pct_change_1yr_lag_tr,0.05742863857470096
84,evictions_pct_change_1yr_lag_tr,0.054813041475478295
90,eviction_rate_pct_change_3yr_lag_tr,0.0399274033659126
78,eviction_filings_avg_5yr_lag_tr,0.03421005902625862
89,evictions_pct_change_3yr_lag_tr,0.033919085563994644
96,eviction_filing_rate_pct_change_5yr_lag_tr,0.030634763380265658
91,eviction_filing_rate_pct_change_3yr_lag_tr,0.028814152301054406
95,eviction_rate_pct_change_5yr_lag_tr,0.026857345267432803
74,eviction_filings_avg_3yr_lag_tr,0.024723750757798025
75,evictions_avg_3yr_lag_tr,0.02472090789513881
73,conversion_rate_lag_tr,0.024450155264874696
72,eviction_filing_rate_lag_tr,0.02252082131791344
79,evictions_avg_5yr_lag_tr,0.02134256432317151
71,eviction_rate_lag_tr,0.01984416781252495
1,total_units,0.018783823168999583
81,eviction_filing_rate_avg_5yr_lag_tr,0.017139556696831617
94,evictions_pct_change_5yr_lag_tr,0.016747581961702816
87,conversion_rate_pct_change_1yr_lag_tr,0.01593715196949289
4,total_units_avg_3yr,0.014984300659219844
80,eviction_rate_avg_5yr_lag_tr,0.014909600043556254
76,eviction_rate_avg_3yr_lag_tr,0.014596560278936148
6,total_bldg_avg_5yr,0.013696499642026835
7,total_units_avg_5yr,0.01359786191817057
0,total_bldg,0.013402834438659472
2,total_value,0.01318350237279392
17,total_value_pct_change_5yr,0.013099566282932722
83,eviction_filings_pct_change_1yr_lag_tr,0.012640075874678906
14,total_value_pct_change_3yr,0.011903049303545361
69,eviction_filings_lag_tr,0.0117684458216551
77,eviction_filing_rate_avg_3yr_lag_tr,0.011378247607834194
5,total_value_avg_3yr,0.010946747977190864
8,total_value_avg_5yr,0.00992948573657175
70,evictions_lag_tr,0.009896821069269075
40,median_household_income_avg_5yr_tr,0.0093729435598275
82,conversion_rate_avg_5yr_lag_tr,0.009142535845011252
92,conversion_rate_pct_change_3yr_lag_tr,0.009073512184212495
3,total_bldg_avg_3yr,0.008694791898016682
35,renter_occupied_households_tr,0.008060362433073587
97,conversion_rate_pct_change_5yr_lag_tr,0.007570937885875403
28,pct_af_am_tr,0.0075352600504741615
24,median_household_income_tr,0.007488683491199517
36,pct_renter_occupied_tr,0.007446269302965983
44,pct_af_am_avg_5yr_tr,0.007364192437998078
51,renter_occupied_households_avg_5yr_tr,0.007241561702092423
11,total_value_pct_change_1yr,0.006650032855975871
88,eviction_filings_pct_change_3yr_lag_tr,0.006465225143810911
27,pct_white_tr,0.006035864460197311
43,pct_white_avg_5yr_tr,0.005945846460634646
52,pct_renter_occupied_avg_5yr_tr,0.005927712112286505
41,median_property_value_avg_5yr_tr,0.005760856211151739
93,eviction_filings_pct_change_5yr_lag_tr,0.005524973653163141
25,median_property_value_tr,0.005360058954490407
38,poverty_rate_avg_5yr_tr,0.004706273677498581
67,renter_occupied_households_pct_change_5yr_tr,0.004598880279911355
21,population_tr,0.004239449283602414
37,population_avg_5yr_tr,0.0038859165379965936
39,median_gross_rent_avg_5yr_tr,0.0038140185062641775
22,poverty_rate_tr,0.0034725895648386935
45,pct_hispanic_avg_5yr_tr,0.0034315013165598855
16,total_units_pct_change_5yr,0.0033822147414263514
57,median_property_value_pct_change_5yr_tr,0.0031438349631993613
47,pct_asian_avg_5yr_tr,0.0030255655052903773
53,population_pct_change_5yr_tr,0.0028909660915560215
59,pct_white_pct_change_5yr_tr,0.0028848491500531
42,rent_burden_avg_5yr_tr,0.0028074160471710397
23,median_gross_rent_tr,0.0027009436504396135
54,poverty_rate_pct_change_5yr_tr,0.0026522242338024617
29,pct_hispanic_tr,0.002504109625088355
60,pct_af_am_pct_change_5yr_tr,0.0023264497043575445
49,pct_multiple_avg_5yr_tr,0.002313831195118784
56,median_household_income_pct_change_5yr_tr,0.0022967491409471978
68,pct_renter_occupied_pct_change_5yr_tr,0.0022728254235714973
46,pct_am_ind_avg_5yr_tr,0.0022001117153286286
55,median_gross_rent_pct_change_5yr_tr,0.0021582548429107755
26,rent_burden_tr,0.002129269963941864
31,pct_asian_tr,0.002069883239951878
58,rent_burden_pct_change_5yr_tr,0.0020078873974266314
61,pct_hispanic_pct_change_5yr_tr,0.0019358501658558538
13,total_units_pct_change_3yr,0.0018927856569263726
15,total_bldg_pct_change_5yr,0.0018495828547108568
33,pct_multiple_tr,0.0017120770109678423
50,pct_other_avg_5yr_tr,0.0015593895404995297
65,pct_multiple_pct_change_5yr_tr,0.0014771239719952888
63,pct_asian_pct_change_5yr_tr,0.0014065763886455139
19,div_enc,0.001315911206317512
18,div_sa,0.0012087883285043764
48,pct_nh_pi_avg_5yr_tr,0.0011305205286432911
30,pct_am_ind_tr,0.0010865218741315744
62,pct_am_ind_pct_change_5yr_tr,0.0009361874262181337
34,pct_other_tr,0.0009128669434873967
66,pct_other_pct_change_5yr_tr,0.0007404676648911454
32,pct_nh_pi_tr,0.0004699240542390775
64,pct_nh_pi_pct_change_5yr_tr,0.00044802545507141643
12,total_bldg_pct_change_3yr,0.0004288241640016659
20,urban,0.00037405368974014814
10,total_units_pct_change_1yr,0.00025276016785567954
9,total_bldg_pct_change_1yr,9.610650283205317e-05
