,feature,feature_importances
11,renter_occupied_households,0.15427832625380503
31,renter_occupied_households_avg_5yr,0.1364438543452318
2,pct_renter_occupied,0.04214525087128257
47,renter_occupied_households_pct_change_5yr,0.04055661028961682
0,population,0.03669254931658113
17,population_avg_5yr,0.03410150094696055
32,pct_renter_occupied_avg_5yr,0.03287492974604482
20,median_household_income_avg_5yr,0.03163645712185256
24,pct_af_am_avg_5yr,0.029892492046126328
21,median_property_value_avg_5yr,0.02535603343475874
15,median_household_income,0.025179558884263292
23,pct_white_avg_5yr,0.024212320618747417
16,median_property_value,0.022587014132564084
22,rent_burden_avg_5yr,0.022397097564605537
4,pct_af_am,0.021274365586095335
18,poverty_rate_avg_5yr,0.02112192170847109
19,median_gross_rent_avg_5yr,0.020408434152699315
3,pct_white,0.018712315215942802
25,pct_hispanic_avg_5yr,0.015133309692948174
29,pct_multiple_avg_5yr,0.014735041595596325
37,median_property_value_pct_change_5yr,0.014488291554758755
12,avg_hh_size,0.013732266432928488
34,poverty_rate_pct_change_5yr,0.013041223524155826
1,poverty_rate,0.012527268848456521
39,pct_white_pct_change_5yr,0.01208741247221649
14,median_gross_rent,0.0113591707372555
33,population_pct_change_5yr,0.011308555044295225
36,median_household_income_pct_change_5yr,0.011084127682839623
26,pct_am_ind_avg_5yr,0.01076109897359866
27,pct_asian_avg_5yr,0.0104381626614943
13,rent_burden,0.010199381062390182
5,pct_hispanic,0.009984479812542862
48,pct_renter_occupied_pct_change_5yr,0.00952711690402638
35,median_gross_rent_pct_change_5yr,0.00878549919907189
38,rent_burden_pct_change_5yr,0.008087288227544448
7,pct_asian,0.006880529905652832
30,pct_other_avg_5yr,0.00685924746005939
40,pct_af_am_pct_change_5yr,0.006353154839177252
9,pct_multiple,0.005793190888617918
41,pct_hispanic_pct_change_5yr,0.005742960633566417
45,pct_multiple_pct_change_5yr,0.005415898017488145
43,pct_asian_pct_change_5yr,0.004724349779485961
28,pct_nh_pi_avg_5yr,0.003960112695165134
42,pct_am_ind_pct_change_5yr,0.0037804358411586882
6,pct_am_ind,0.0036698576422906077
10,pct_other,0.003347791222805675
46,pct_other_pct_change_5yr,0.0028966079062441525
44,pct_nh_pi_pct_change_5yr,0.0018436302332408261
8,pct_nh_pi,0.001581506273278177
