,feature,feature_importances
49,evictions_lag_tr,0.08030092061179778
58,evictions_avg_5yr_lag_tr,0.07387466683228162
54,evictions_avg_3yr_lag_tr,0.05014263804998982
48,eviction_filings_lag_tr,0.04746593742366415
53,eviction_filings_avg_3yr_lag_tr,0.039245025703676856
57,eviction_filings_avg_5yr_lag_tr,0.0334676546525941
31,pct_renter_occupied_avg_5yr_tr,0.03206337336419922
51,eviction_filing_rate_lag_tr,0.026094379787596128
50,eviction_rate_lag_tr,0.02372410936280532
15,pct_renter_occupied_tr,0.023229934571990594
56,eviction_filing_rate_avg_3yr_lag_tr,0.022505537076957495
60,eviction_filing_rate_avg_5yr_lag_tr,0.016952835285987254
59,eviction_rate_avg_5yr_lag_tr,0.01655949166462697
55,eviction_rate_avg_3yr_lag_tr,0.016255563788372812
19,median_household_income_avg_5yr_tr,0.01256929104391039
30,renter_occupied_households_avg_5yr_tr,0.012480726185842164
14,renter_occupied_households_tr,0.012200381989862412
23,pct_af_am_avg_5yr_tr,0.011190221236252275
3,median_household_income_tr,0.010837411488146502
6,pct_white_tr,0.010737842516363621
16,population_avg_5yr_tr,0.010150291247219232
0,population_tr,0.01014569233683738
17,poverty_rate_avg_5yr_tr,0.009899224169622765
7,pct_af_am_tr,0.009785309299777438
22,pct_white_avg_5yr_tr,0.00975597452166967
38,pct_white_pct_change_5yr_tr,0.009510438442775855
46,renter_occupied_households_pct_change_5yr_tr,0.009336104096797353
28,pct_multiple_avg_5yr_tr,0.009161695423401523
61,conversion_rate_avg_5yr_lag_tr,0.009049643195091285
36,median_property_value_pct_change_5yr_tr,0.008957917387770945
37,rent_burden_pct_change_5yr_tr,0.008817538025256854
32,population_pct_change_5yr_tr,0.008781739236684275
47,pct_renter_occupied_pct_change_5yr_tr,0.008727192370722961
33,poverty_rate_pct_change_5yr_tr,0.008720863368746907
18,median_gross_rent_avg_5yr_tr,0.008616690572203083
52,conversion_rate_lag_tr,0.008542571128475878
34,median_gross_rent_pct_change_5yr_tr,0.008425543110735756
21,rent_burden_avg_5yr_tr,0.00838234169879613
1,poverty_rate_tr,0.008365631759100083
35,median_household_income_pct_change_5yr_tr,0.008250742577530458
39,pct_af_am_pct_change_5yr_tr,0.008147880619065562
66,conversion_rate_pct_change_1yr_lag_tr,0.0081343698459569
20,median_property_value_avg_5yr_tr,0.008112284915711575
24,pct_hispanic_avg_5yr_tr,0.008073675081772612
70,eviction_filing_rate_pct_change_3yr_lag_tr,0.00794174200558061
69,eviction_rate_pct_change_3yr_lag_tr,0.007940336390543291
8,pct_hispanic_tr,0.007910861207799652
62,eviction_filings_pct_change_1yr_lag_tr,0.007898576429969034
40,pct_hispanic_pct_change_5yr_tr,0.007858945916635114
2,median_gross_rent_tr,0.007850233421113226
26,pct_asian_avg_5yr_tr,0.007839027382430438
5,rent_burden_tr,0.007773859716488568
4,median_property_value_tr,0.00773802583721954
67,eviction_filings_pct_change_3yr_lag_tr,0.007725536015105944
64,eviction_rate_pct_change_1yr_lag_tr,0.007604043283849085
25,pct_am_ind_avg_5yr_tr,0.007594840446608972
68,evictions_pct_change_3yr_lag_tr,0.0074788055174775546
76,conversion_rate_pct_change_5yr_lag_tr,0.0074364007568022365
12,pct_multiple_tr,0.007410909586790888
71,conversion_rate_pct_change_3yr_lag_tr,0.007377129249094976
65,eviction_filing_rate_pct_change_1yr_lag_tr,0.007335976673128991
29,pct_other_avg_5yr_tr,0.007154477383056852
72,eviction_filings_pct_change_5yr_lag_tr,0.007060790158459887
75,eviction_filing_rate_pct_change_5yr_lag_tr,0.00685385798526515
74,eviction_rate_pct_change_5yr_lag_tr,0.006823942137043887
73,evictions_pct_change_5yr_lag_tr,0.006548082581563677
10,pct_asian_tr,0.006501782999876578
44,pct_multiple_pct_change_5yr_tr,0.006493607379086327
63,evictions_pct_change_1yr_lag_tr,0.006288082536836988
42,pct_asian_pct_change_5yr_tr,0.006060126881203599
27,pct_nh_pi_avg_5yr_tr,0.00461909316149951
9,pct_am_ind_tr,0.0041463878802885925
41,pct_am_ind_pct_change_5yr_tr,0.0040260465669236765
45,pct_other_pct_change_5yr_tr,0.0035698069605412624
13,pct_other_tr,0.003498085134654415
43,pct_nh_pi_pct_change_5yr_tr,0.0021393186304088864
11,pct_nh_pi_tr,0.0017519647180126033
