,feature,feature_importances
38,eviction_filing_rate_pct_change_1yr_lag,0.09591144853510944
37,eviction_rate_pct_change_1yr_lag,0.07945642475595777
36,evictions_pct_change_1yr_lag,0.07923177782714931
42,eviction_rate_pct_change_3yr_lag,0.05520493032735498
43,eviction_filing_rate_pct_change_3yr_lag,0.04602607818878395
41,evictions_pct_change_3yr_lag,0.04379963841740981
25,conversion_rate_lag,0.03856814233171973
48,eviction_filing_rate_pct_change_5yr_lag,0.03343505852135262
47,eviction_rate_pct_change_5yr_lag,0.03175888641966807
23,eviction_rate_lag,0.031505179918266096
24,eviction_filing_rate_lag,0.03010635408615687
46,evictions_pct_change_5yr_lag,0.02800394430648558
30,eviction_filings_avg_5yr_lag,0.0241627120910309
39,conversion_rate_pct_change_1yr_lag,0.021827865903582287
26,eviction_filings_avg_3yr_lag,0.01950094282975505
44,conversion_rate_pct_change_3yr_lag,0.018670974180071114
49,conversion_rate_pct_change_5yr_lag,0.017743594695427325
31,evictions_avg_5yr_lag,0.01736895601043566
35,eviction_filings_pct_change_1yr_lag,0.016381605572371342
27,evictions_avg_3yr_lag,0.011521690237190385
40,eviction_filings_pct_change_3yr_lag,0.010956022988640464
22,evictions_lag,0.008044709681358233
45,eviction_filings_pct_change_5yr_lag,0.007345605703839639
104,evictions_avg_3yr_lag_tr,0.006723327814365818
1,total_units,0.006037117520803841
105,eviction_rate_avg_3yr_lag_tr,0.005903404346123204
103,eviction_filings_avg_3yr_lag_tr,0.005812171870059501
7,total_units_avg_5yr,0.005751535181530163
21,eviction_filings_lag,0.0056339499136046555
0,total_bldg,0.005605646563989758
107,eviction_filings_avg_5yr_lag_tr,0.005519760462129649
109,eviction_rate_avg_5yr_lag_tr,0.005518001406591751
108,evictions_avg_5yr_lag_tr,0.005366403066097253
34,conversion_rate_avg_5yr_lag,0.005123546772023095
33,eviction_filing_rate_avg_5yr_lag,0.005088588113379065
2,total_value,0.0049783895114373835
4,total_units_avg_3yr,0.00496719264561684
6,total_bldg_avg_5yr,0.004786147865234723
102,conversion_rate_lag_tr,0.004552397874313878
98,eviction_filings_lag_tr,0.004500764571930991
28,eviction_rate_avg_3yr_lag,0.004448804310252868
101,eviction_filing_rate_lag_tr,0.004409085649687607
17,total_value_pct_change_5yr,0.004272646478821417
29,eviction_filing_rate_avg_3yr_lag,0.004238668301334222
110,eviction_filing_rate_avg_5yr_lag_tr,0.004194885155855789
14,total_value_pct_change_3yr,0.004182763245810292
100,eviction_rate_lag_tr,0.0040590172277515865
106,eviction_filing_rate_avg_3yr_lag_tr,0.004048650736149833
