,feature,feature_importances
64,eviction_rate_pct_change_1yr_lag_tr,0.01932138504808607
65,eviction_filing_rate_pct_change_1yr_lag_tr,0.01882954458222276
63,evictions_pct_change_1yr_lag_tr,0.017032646549761634
46,renter_occupied_households_pct_change_5yr_tr,0.016079992612883245
47,pct_renter_occupied_pct_change_5yr_tr,0.01597588078953184
32,population_pct_change_5yr_tr,0.01524089284911172
69,eviction_rate_pct_change_3yr_lag_tr,0.01510592109742203
16,population_avg_5yr_tr,0.014978260798829785
28,pct_multiple_avg_5yr_tr,0.01475279454102859
37,rent_burden_pct_change_5yr_tr,0.014749117847857141
62,eviction_filings_pct_change_1yr_lag_tr,0.014606922312359383
33,poverty_rate_pct_change_5yr_tr,0.014599690115102449
36,median_property_value_pct_change_5yr_tr,0.014594855952137354
66,conversion_rate_pct_change_1yr_lag_tr,0.01448701587334511
61,conversion_rate_avg_5yr_lag_tr,0.014423587459427829
21,rent_burden_avg_5yr_tr,0.014420263553936654
0,population_tr,0.01438948016530781
18,median_gross_rent_avg_5yr_tr,0.014322507422780162
38,pct_white_pct_change_5yr_tr,0.014310226529123069
23,pct_af_am_avg_5yr_tr,0.014306358209117243
35,median_household_income_pct_change_5yr_tr,0.014303924906365702
34,median_gross_rent_pct_change_5yr_tr,0.014274059495427913
17,poverty_rate_avg_5yr_tr,0.014257815029527133
40,pct_hispanic_pct_change_5yr_tr,0.014215201438868183
24,pct_hispanic_avg_5yr_tr,0.014168761944426187
8,pct_hispanic_tr,0.014142896872044432
75,eviction_filing_rate_pct_change_5yr_lag_tr,0.014080632229142949
39,pct_af_am_pct_change_5yr_tr,0.014038715687159054
57,eviction_filings_avg_5yr_lag_tr,0.01393816463920912
70,eviction_filing_rate_pct_change_3yr_lag_tr,0.013881450170772653
3,median_household_income_tr,0.013816775672199471
15,pct_renter_occupied_tr,0.013770935927830089
20,median_property_value_avg_5yr_tr,0.013734085990715168
25,pct_am_ind_avg_5yr_tr,0.013728661816413022
19,median_household_income_avg_5yr_tr,0.013681417110402171
5,rent_burden_tr,0.01367684328190252
67,eviction_filings_pct_change_3yr_lag_tr,0.013628815918653912
4,median_property_value_tr,0.013510442508027512
1,poverty_rate_tr,0.013495757514539283
53,eviction_filings_avg_3yr_lag_tr,0.013424028336556277
50,eviction_rate_lag_tr,0.0134091066724704
14,renter_occupied_households_tr,0.013397454122098426
22,pct_white_avg_5yr_tr,0.013391547145167
26,pct_asian_avg_5yr_tr,0.013388694459952586
71,conversion_rate_pct_change_3yr_lag_tr,0.013318576308526498
58,evictions_avg_5yr_lag_tr,0.013298301424438672
31,pct_renter_occupied_avg_5yr_tr,0.013297098990858904
68,evictions_pct_change_3yr_lag_tr,0.013261977326102797
2,median_gross_rent_tr,0.01324649911600913
72,eviction_filings_pct_change_5yr_lag_tr,0.01323100330550036
12,pct_multiple_tr,0.013209917949086604
59,eviction_rate_avg_5yr_lag_tr,0.013049910949082113
30,renter_occupied_households_avg_5yr_tr,0.012976633395837813
74,eviction_rate_pct_change_5yr_lag_tr,0.01297450122799838
52,conversion_rate_lag_tr,0.012944410607683445
56,eviction_filing_rate_avg_3yr_lag_tr,0.012918781001994206
76,conversion_rate_pct_change_5yr_lag_tr,0.012838850934948482
60,eviction_filing_rate_avg_5yr_lag_tr,0.01282153914120769
51,eviction_filing_rate_lag_tr,0.012750852617902304
55,eviction_rate_avg_3yr_lag_tr,0.012732992419050362
6,pct_white_tr,0.012566463382412857
73,evictions_pct_change_5yr_lag_tr,0.012368238239180065
44,pct_multiple_pct_change_5yr_tr,0.01201846669024605
54,evictions_avg_3yr_lag_tr,0.011618604293060372
29,pct_other_avg_5yr_tr,0.011575631800696748
48,eviction_filings_lag_tr,0.0114703232789225
7,pct_af_am_tr,0.011364949898116565
42,pct_asian_pct_change_5yr_tr,0.010929521549137849
10,pct_asian_tr,0.010388312819423396
49,evictions_lag_tr,0.009230676911053847
9,pct_am_ind_tr,0.007678637041966219
27,pct_nh_pi_avg_5yr_tr,0.007544326120988788
41,pct_am_ind_pct_change_5yr_tr,0.006680353003125218
13,pct_other_tr,0.006026948763361203
45,pct_other_pct_change_5yr_tr,0.005715421868905667
43,pct_nh_pi_pct_change_5yr_tr,0.003035312196047724
11,pct_nh_pi_tr,0.0030324322278841194
