,feature,feature_importances
16,eviction_rate_pct_change_1yr_lag,0.061725383721016325
17,eviction_filing_rate_pct_change_1yr_lag,0.04906081649178156
9,eviction_filings_avg_5yr_lag,0.04193783624501528
11,eviction_rate_avg_5yr_lag,0.0417532009894963
21,eviction_rate_pct_change_3yr_lag,0.041522166444191225
12,eviction_filing_rate_avg_5yr_lag,0.03995628217671777
7,eviction_rate_avg_3yr_lag,0.039715051210158704
13,conversion_rate_avg_5yr_lag,0.03908918907895991
22,eviction_filing_rate_pct_change_3yr_lag,0.039024267458615584
8,eviction_filing_rate_avg_3yr_lag,0.03832531089993585
15,evictions_pct_change_1yr_lag,0.037494213827191945
3,eviction_filing_rate_lag,0.036994170640553777
5,eviction_filings_avg_3yr_lag,0.03696290557920135
10,evictions_avg_5yr_lag,0.03637948571043051
2,eviction_rate_lag,0.03577964149822238
14,eviction_filings_pct_change_1yr_lag,0.03339218741855704
19,eviction_filings_pct_change_3yr_lag,0.032481944347182795
24,eviction_filings_pct_change_5yr_lag,0.031572766983960804
27,eviction_filing_rate_pct_change_5yr_lag,0.031182115122643107
18,conversion_rate_pct_change_1yr_lag,0.030941355865582713
26,eviction_rate_pct_change_5yr_lag,0.030375741795601298
6,evictions_avg_3yr_lag,0.027989940763503585
23,conversion_rate_pct_change_3yr_lag,0.027809391677634986
4,conversion_rate_lag,0.027398209762273706
20,evictions_pct_change_3yr_lag,0.027371028849571873
0,eviction_filings_lag,0.02406431728185647
28,conversion_rate_pct_change_5yr_lag,0.023513569381626742
25,evictions_pct_change_5yr_lag,0.021529622992588288
1,evictions_lag,0.0146578857859281
