,feature,feature_importances
85,evictions_pct_change_1yr_lag,0.0752559206550103
87,eviction_filing_rate_pct_change_1yr_lag,0.07399851395728162
86,eviction_rate_pct_change_1yr_lag,0.06995632308893154
90,evictions_pct_change_3yr_lag,0.05068683049250994
91,eviction_rate_pct_change_3yr_lag,0.048094767024443416
88,conversion_rate_pct_change_1yr_lag,0.044630906367092875
92,eviction_filing_rate_pct_change_3yr_lag,0.04322853757484016
72,eviction_rate_lag,0.03508073347667237
73,eviction_filing_rate_lag,0.03462046175818429
97,eviction_filing_rate_pct_change_5yr_lag,0.0341732513831631
95,evictions_pct_change_5yr_lag,0.03304320125437929
74,conversion_rate_lag,0.030942466895918494
96,eviction_rate_pct_change_5yr_lag,0.029515350308972087
79,eviction_filings_avg_5yr_lag,0.022390860322525727
93,conversion_rate_pct_change_3yr_lag,0.017404373373011386
75,eviction_filings_avg_3yr_lag,0.01495506832543091
80,evictions_avg_5yr_lag,0.014680906338571902
11,renter_occupied_households,0.014043589898751915
84,eviction_filings_pct_change_1yr_lag,0.013341162594558491
71,evictions_lag,0.011808547261723508
76,evictions_avg_3yr_lag,0.010732802113345102
98,conversion_rate_pct_change_5yr_lag,0.009467460292148917
89,eviction_filings_pct_change_3yr_lag,0.008845158318704733
94,eviction_filings_pct_change_5yr_lag,0.008517153453509502
31,renter_occupied_households_avg_5yr,0.00822156545023784
157,evictions_avg_5yr_lag_tr,0.007063494326419224
158,eviction_rate_avg_5yr_lag_tr,0.006589031687653827
50,total_units,0.006183209926271285
77,eviction_rate_avg_3yr_lag,0.006112380253829935
154,eviction_rate_avg_3yr_lag_tr,0.005451640897899401
53,total_units_avg_3yr,0.005296865757772225
152,eviction_filings_avg_3yr_lag_tr,0.0052924661128113904
82,eviction_filing_rate_avg_5yr_lag,0.0051326640129642845
51,total_value,0.005081916865864375
156,eviction_filings_avg_5yr_lag_tr,0.0048280433106737556
159,eviction_filing_rate_avg_5yr_lag_tr,0.004736831870558231
162,evictions_pct_change_1yr_lag_tr,0.004687956966761757
149,eviction_rate_lag_tr,0.0046705752369081595
56,total_units_avg_5yr,0.004577385894931386
55,total_bldg_avg_5yr,0.004573781207891698
153,evictions_avg_3yr_lag_tr,0.004476542867653868
147,eviction_filings_lag_tr,0.0044384662716299384
169,eviction_filing_rate_pct_change_3yr_lag_tr,0.004421068867667245
150,eviction_filing_rate_lag_tr,0.0043220407901977086
151,conversion_rate_lag_tr,0.004304016480792885
49,total_bldg,0.004083801353524617
78,eviction_filing_rate_avg_3yr_lag,0.003969735515147251
63,total_value_pct_change_3yr,0.0037108830783801274
81,eviction_rate_avg_5yr_lag,0.0036400545229383512
155,eviction_filing_rate_avg_3yr_lag_tr,0.0036188158189816282
70,eviction_filings_lag,0.0036129832534292994
164,eviction_filing_rate_pct_change_1yr_lag_tr,0.0036065831539292877
52,total_bldg_avg_3yr,0.003475475968064885
66,total_value_pct_change_5yr,0.0034133580167695987
148,evictions_lag_tr,0.003012235229785844
54,total_value_avg_3yr,0.002919586000851843
163,eviction_rate_pct_change_1yr_lag_tr,0.002839633755404195
160,conversion_rate_avg_5yr_lag_tr,0.002720024565516216
83,conversion_rate_avg_5yr_lag,0.002659414823294374
2,pct_renter_occupied,0.0026228197821953547
167,evictions_pct_change_3yr_lag_tr,0.0026125428540807183
57,total_value_avg_5yr,0.002559985597901559
172,evictions_pct_change_5yr_lag_tr,0.002308570805055191
106,pct_af_am_tr,0.0018289093135686269
15,median_household_income,0.0018160986912113472
60,total_value_pct_change_1yr,0.00181142340901408
4,pct_af_am,0.0017896915725562773
24,pct_af_am_avg_5yr,0.0017837500681369444
32,pct_renter_occupied_avg_5yr,0.001634234710087953
102,median_household_income_tr,0.0015671386862223136
118,median_household_income_avg_5yr_tr,0.001560330719358163
168,eviction_rate_pct_change_3yr_lag_tr,0.0014842976262006214
103,median_property_value_tr,0.0014634160785006326
122,pct_af_am_avg_5yr_tr,0.0014237378250183913
119,median_property_value_avg_5yr_tr,0.0014118114723032915
20,median_household_income_avg_5yr,0.0014061340192211402
174,eviction_filing_rate_pct_change_5yr_lag_tr,0.0013954553984368298
114,pct_renter_occupied_tr,0.0013648088579203935
17,population_avg_5yr,0.0013415758929123706
165,conversion_rate_pct_change_1yr_lag_tr,0.001335909442838473
21,median_property_value_avg_5yr,0.0013297579815790266
129,renter_occupied_households_avg_5yr_tr,0.0013184400224424378
47,renter_occupied_households_pct_change_5yr,0.0012946085429363812
16,median_property_value,0.001280763674686736
161,eviction_filings_pct_change_1yr_lag_tr,0.0012186389204911557
0,population,0.0012159240421255157
23,pct_white_avg_5yr,0.0012154752422564202
145,renter_occupied_households_pct_change_5yr_tr,0.0012092901149864633
3,pct_white,0.0011909598704615983
170,conversion_rate_pct_change_3yr_lag_tr,0.0011898070983044839
173,eviction_rate_pct_change_5yr_lag_tr,0.0011543887306891983
175,conversion_rate_pct_change_5yr_lag_tr,0.001148165456985572
166,eviction_filings_pct_change_3yr_lag_tr,0.0011014107823545686
113,renter_occupied_households_tr,0.0010517331626358573
105,pct_white_tr,0.001020568472149505
65,total_units_pct_change_5yr,0.0010139517132722576
18,poverty_rate_avg_5yr,0.001013364295824708
121,pct_white_avg_5yr_tr,0.001009593778132255
116,poverty_rate_avg_5yr_tr,0.0009774680318487964
171,eviction_filings_pct_change_5yr_lag_tr,0.0009557601787518365
117,median_gross_rent_avg_5yr_tr,0.0009208320999750271
130,pct_renter_occupied_avg_5yr_tr,0.0008787094301567915
99,population_tr,0.0007756115152099814
101,median_gross_rent_tr,0.0007521445016214055
135,median_property_value_pct_change_5yr_tr,0.0007412088862251935
132,poverty_rate_pct_change_5yr_tr,0.0007146595696935076
14,median_gross_rent,0.0006848325091591263
131,population_pct_change_5yr_tr,0.0006827229680043577
12,avg_hh_size,0.0006676554584407256
37,median_property_value_pct_change_5yr,0.0006668541704397068
137,pct_white_pct_change_5yr_tr,0.0006523483259426799
100,poverty_rate_tr,0.0006470899802485916
19,median_gross_rent_avg_5yr,0.0006396891443837166
13,rent_burden,0.0006386528069043261
33,population_pct_change_5yr,0.0006335175064025748
123,pct_hispanic_avg_5yr_tr,0.0006261210969686621
120,rent_burden_avg_5yr_tr,0.0006171928845703551
125,pct_asian_avg_5yr_tr,0.0006171062647277875
22,rent_burden_avg_5yr,0.0006051028092236761
1,poverty_rate,0.00060377174790224
25,pct_hispanic_avg_5yr,0.0006032139643079217
115,population_avg_5yr_tr,0.0005977384311732274
48,pct_renter_occupied_pct_change_5yr,0.0005730674719442584
39,pct_white_pct_change_5yr,0.0005648511097939051
107,pct_hispanic_tr,0.0005568070397201949
27,pct_asian_avg_5yr,0.000554326995686236
36,median_household_income_pct_change_5yr,0.0005486419783067468
146,pct_renter_occupied_pct_change_5yr_tr,0.0005476465118966302
109,pct_asian_tr,0.0005396836863180637
104,rent_burden_tr,0.0005359471229597211
29,pct_multiple_avg_5yr,0.0005304688898734084
136,rent_burden_pct_change_5yr_tr,0.0005297143871021882
34,poverty_rate_pct_change_5yr,0.0005222527419157861
124,pct_am_ind_avg_5yr_tr,0.0005108998849202036
127,pct_multiple_avg_5yr_tr,0.0005061008839160281
134,median_household_income_pct_change_5yr_tr,0.0004860754931807107
68,div_enc,0.000480266519697002
139,pct_hispanic_pct_change_5yr_tr,0.00046841617535250827
133,median_gross_rent_pct_change_5yr_tr,0.0004661277521699852
35,median_gross_rent_pct_change_5yr,0.0004632511378921128
38,rent_burden_pct_change_5yr,0.000461844405746754
138,pct_af_am_pct_change_5yr_tr,0.0004572404145249376
5,pct_hispanic,0.0004295330346020488
26,pct_am_ind_avg_5yr,0.00041903493092132477
67,div_sa,0.00041761086756094995
111,pct_multiple_tr,0.0004149625058034314
64,total_bldg_pct_change_5yr,0.00039496435683271874
7,pct_asian,0.0003890780996775089
40,pct_af_am_pct_change_5yr,0.0003777491970217296
143,pct_multiple_pct_change_5yr_tr,0.0003648618220600502
62,total_units_pct_change_3yr,0.0003470752725377848
128,pct_other_avg_5yr_tr,0.0003451017148600183
141,pct_asian_pct_change_5yr_tr,0.00033306429074428276
9,pct_multiple,0.00031961634683167406
41,pct_hispanic_pct_change_5yr,0.0003168436372332125
43,pct_asian_pct_change_5yr,0.0002991806583092111
30,pct_other_avg_5yr,0.00029589446051769326
45,pct_multiple_pct_change_5yr,0.0002556343856699821
108,pct_am_ind_tr,0.00024911974915288346
112,pct_other_tr,0.00022624620883733053
126,pct_nh_pi_avg_5yr_tr,0.00022087586558908849
6,pct_am_ind,0.00019411933555735393
28,pct_nh_pi_avg_5yr,0.00018855111641110018
144,pct_other_pct_change_5yr_tr,0.00016438987390542323
140,pct_am_ind_pct_change_5yr_tr,0.00016438373172563366
46,pct_other_pct_change_5yr,0.0001565540108434222
10,pct_other,0.00012896277435949725
110,pct_nh_pi_tr,0.0001275424401741121
42,pct_am_ind_pct_change_5yr,0.0001235254524415783
142,pct_nh_pi_pct_change_5yr_tr,0.0001114477250197783
61,total_bldg_pct_change_3yr,0.00010590476014297303
69,urban,7.161724303890137e-05
44,pct_nh_pi_pct_change_5yr,6.660827916381583e-05
8,pct_nh_pi,5.461622793429542e-05
