,feature,feature_importances
86,eviction_rate_pct_change_1yr_lag,0.12231402604805826
87,eviction_filing_rate_pct_change_1yr_lag,0.06847645329405479
85,evictions_pct_change_1yr_lag,0.06453217042262924
92,eviction_filing_rate_pct_change_3yr_lag,0.06011039937703071
90,evictions_pct_change_3yr_lag,0.0589383530480782
74,conversion_rate_lag,0.042429361419675155
91,eviction_rate_pct_change_3yr_lag,0.04176349836996079
88,conversion_rate_pct_change_1yr_lag,0.03971751249375838
97,eviction_filing_rate_pct_change_5yr_lag,0.03457677152143091
96,eviction_rate_pct_change_5yr_lag,0.033164589306836814
73,eviction_filing_rate_lag,0.032340939168999806
95,evictions_pct_change_5yr_lag,0.028750970080734673
79,eviction_filings_avg_5yr_lag,0.02415182313679213
72,eviction_rate_lag,0.02366060806297069
93,conversion_rate_pct_change_3yr_lag,0.021246921631633938
75,eviction_filings_avg_3yr_lag,0.020159934738234554
80,evictions_avg_5yr_lag,0.019790722043820444
84,eviction_filings_pct_change_1yr_lag,0.017649231830281546
76,evictions_avg_3yr_lag,0.015159643216445941
98,conversion_rate_pct_change_5yr_lag,0.013110843681458161
11,renter_occupied_households,0.011366295544778663
31,renter_occupied_households_avg_5yr,0.010906368158148556
89,eviction_filings_pct_change_3yr_lag,0.010356783950652338
94,eviction_filings_pct_change_5yr_lag,0.009736963831278445
50,total_units,0.008360418626615048
71,evictions_lag,0.00797016825927418
81,eviction_rate_avg_5yr_lag,0.007654037711286072
49,total_bldg,0.006721270953528865
56,total_units_avg_5yr,0.006418276856184199
70,eviction_filings_lag,0.006254299999841424
82,eviction_filing_rate_avg_5yr_lag,0.006144289811559194
53,total_units_avg_3yr,0.006074938222677685
78,eviction_filing_rate_avg_3yr_lag,0.005888530167012594
51,total_value,0.005733278608948746
83,conversion_rate_avg_5yr_lag,0.005664591863312939
66,total_value_pct_change_5yr,0.005557952504093126
77,eviction_rate_avg_3yr_lag,0.005267371435673296
55,total_bldg_avg_5yr,0.005079044471881555
63,total_value_pct_change_3yr,0.004918278938394667
52,total_bldg_avg_3yr,0.004210669952824259
54,total_value_avg_3yr,0.004185333575684692
57,total_value_avg_5yr,0.00407166393362627
24,pct_af_am_avg_5yr,0.0037103172706181757
2,pct_renter_occupied,0.0036481113017978284
4,pct_af_am,0.0031811658425624873
32,pct_renter_occupied_avg_5yr,0.0028473914157422387
15,median_household_income,0.0028289331645978497
20,median_household_income_avg_5yr,0.002768222472583287
23,pct_white_avg_5yr,0.002629674160088818
60,total_value_pct_change_1yr,0.002626615124216227
21,median_property_value_avg_5yr,0.0026009551662835844
3,pct_white,0.002398420063234275
47,renter_occupied_households_pct_change_5yr,0.002360963694011952
16,median_property_value,0.0023492511670476055
0,population,0.0020813365493694202
18,poverty_rate_avg_5yr,0.0016604061331356662
65,total_units_pct_change_5yr,0.0015506152852722945
17,population_avg_5yr,0.0015335073280767328
14,median_gross_rent,0.0012317439689808107
37,median_property_value_pct_change_5yr,0.0011815569224875792
25,pct_hispanic_avg_5yr,0.001179806051289942
19,median_gross_rent_avg_5yr,0.0011716093130234864
33,population_pct_change_5yr,0.0011608240985406552
39,pct_white_pct_change_5yr,0.0011510286817644478
12,avg_hh_size,0.001150496556934357
22,rent_burden_avg_5yr,0.0010921921880854342
36,median_household_income_pct_change_5yr,0.001057438019825711
27,pct_asian_avg_5yr,0.0010522774420451556
29,pct_multiple_avg_5yr,0.0010401294836026192
13,rent_burden,0.0010362351791542617
1,poverty_rate,0.0010171055855047841
48,pct_renter_occupied_pct_change_5yr,0.0009352904678102998
5,pct_hispanic,0.00091230140564587
38,rent_burden_pct_change_5yr,0.0008924013577530464
34,poverty_rate_pct_change_5yr,0.0008352350309436868
35,median_gross_rent_pct_change_5yr,0.0008181092328103162
26,pct_am_ind_avg_5yr,0.0007904008749373247
40,pct_af_am_pct_change_5yr,0.0007685333226286873
64,total_bldg_pct_change_5yr,0.0007071156741361402
7,pct_asian,0.000687194019343644
68,div_enc,0.0006509506020355768
62,total_units_pct_change_3yr,0.0006314640405034323
67,div_sa,0.0006116519556252402
9,pct_multiple,0.0006000674339974344
41,pct_hispanic_pct_change_5yr,0.0005991408373490913
30,pct_other_avg_5yr,0.000528739002565061
45,pct_multiple_pct_change_5yr,0.00048487174834994825
43,pct_asian_pct_change_5yr,0.00048408135302156226
6,pct_am_ind,0.0004107916975749177
28,pct_nh_pi_avg_5yr,0.00037825584112970823
42,pct_am_ind_pct_change_5yr,0.00027999965239583247
10,pct_other,0.00025057732847282466
46,pct_other_pct_change_5yr,0.00021653432024936836
61,total_bldg_pct_change_3yr,0.000156401398327
69,urban,0.0001408791803796953
44,pct_nh_pi_pct_change_5yr,0.00010481171133672655
8,pct_nh_pi,0.00010203713496368277
59,total_units_pct_change_1yr,8.248738043614473e-05
58,total_bldg_pct_change_1yr,5.574609523808441e-05
