,feature,feature_importances
66,eviction_filing_rate_pct_change_1yr_lag,0.08603030602371853
64,evictions_pct_change_1yr_lag,0.07995811294772821
65,eviction_rate_pct_change_1yr_lag,0.06470384963643178
69,evictions_pct_change_3yr_lag,0.060229946947197466
71,eviction_filing_rate_pct_change_3yr_lag,0.05142471802299263
70,eviction_rate_pct_change_3yr_lag,0.044203442095351465
52,eviction_filing_rate_lag,0.038883052620283014
53,conversion_rate_lag,0.03630166324275934
51,eviction_rate_lag,0.03597251701246065
75,eviction_rate_pct_change_5yr_lag,0.031887127314748194
76,eviction_filing_rate_pct_change_5yr_lag,0.03034189400425432
74,evictions_pct_change_5yr_lag,0.028870790499358246
67,conversion_rate_pct_change_1yr_lag,0.025243096691241588
58,eviction_filings_avg_5yr_lag,0.021292864871612464
72,conversion_rate_pct_change_3yr_lag,0.020164338477119893
54,eviction_filings_avg_3yr_lag,0.019249194764038337
59,evictions_avg_5yr_lag,0.017349697220923867
77,conversion_rate_pct_change_5yr_lag,0.014679174869953657
63,eviction_filings_pct_change_1yr_lag,0.014060488265555757
50,evictions_lag,0.012762201143014048
55,evictions_avg_3yr_lag,0.011570170155700402
11,renter_occupied_households,0.010464640763886441
31,renter_occupied_households_avg_5yr,0.009397202443443546
131,eviction_filings_avg_3yr_lag_tr,0.008693929834280318
68,eviction_filings_pct_change_3yr_lag,0.00784364809501558
73,eviction_filings_pct_change_5yr_lag,0.007430340674876095
135,eviction_filings_avg_5yr_lag_tr,0.007016650301988806
132,evictions_avg_3yr_lag_tr,0.005715324190623523
61,eviction_filing_rate_avg_5yr_lag,0.005502853782297216
134,eviction_filing_rate_avg_3yr_lag_tr,0.005494529381631142
126,eviction_filings_lag_tr,0.005185794591579574
138,eviction_filing_rate_avg_5yr_lag_tr,0.005068992448321688
129,eviction_filing_rate_lag_tr,0.0048877612194862755
60,eviction_rate_avg_5yr_lag,0.004867731440860839
136,evictions_avg_5yr_lag_tr,0.004729497947589959
49,eviction_filings_lag,0.004720937062477606
142,eviction_rate_pct_change_1yr_lag_tr,0.004696724719537928
57,eviction_filing_rate_avg_3yr_lag,0.004689839967198755
133,eviction_rate_avg_3yr_lag_tr,0.004547863392869075
141,evictions_pct_change_1yr_lag_tr,0.004535937882310505
137,eviction_rate_avg_5yr_lag_tr,0.004502226564286408
148,eviction_filing_rate_pct_change_3yr_lag_tr,0.004369907400057599
130,conversion_rate_lag_tr,0.0042235295273111316
128,eviction_rate_lag_tr,0.0042158299879113265
56,eviction_rate_avg_3yr_lag,0.003905223640688209
143,eviction_filing_rate_pct_change_1yr_lag_tr,0.0034198228096690327
127,evictions_lag_tr,0.0033527089201979615
139,conversion_rate_avg_5yr_lag_tr,0.0032691889458439333
146,evictions_pct_change_3yr_lag_tr,0.0032518364617520725
147,eviction_rate_pct_change_3yr_lag_tr,0.003049859612668198
153,eviction_filing_rate_pct_change_5yr_lag_tr,0.0028501831585029396
62,conversion_rate_avg_5yr_lag,0.002622613289136686
2,pct_renter_occupied,0.0022416288324249678
111,poverty_rate_pct_change_5yr_tr,0.0022360379949067496
